id,timestamp,question,fid,text
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,3 - Area of interest,1,McKeesport and the Mon Valley
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,4 - Communities of interest,100,Duquesne
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,4 - Communities of interest,90,Homestead Borough
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,4 - Communities of interest,95,Munhall Borough
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,4 - Communities of interest,92,West Homestead Borough
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,5 - Destinations,19551,RIDC Riverplace / City Center of Duquesne
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,5 - Destinations,19309,The Waterfront
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,6 - Corridor preference,1000,Mon Valley via Homestead (61C Corridor)
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,10 - Routing Type Preference,,2
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,11 - Current Transit Frequency,,"Rarely, maybe a couple times a year"
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,11 - Current Transit Usage,,Social
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,12 - Other Transport Used,,Carpool
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,12 - Other Transport Used,,Private car
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,12 - Why Other Transport Used,,Too slow
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,13 - Age,,25-34 years old
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,13 - Employment status,,Full-time employment
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,13 - Where From,,West Mifflin Borough
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,14 - Gender,,Woman
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,14 - Race,,White
009a7c74-36df-485b-b9ab-4d89d73ae94c,2019-08-23T12:16:01,15 - Comments,,
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,3 - Area of interest,2,Monroeville and Eastern Suburbs
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,4 - Communities of interest,30,East Pittsburgh Borough
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,4 - Communities of interest,150,Monroeville
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,4 - Communities of interest,135,Swissvale Borough
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,5 - Destinations,17002,Woodland Hills Intermediate Sch
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,5 - Destinations,poi.3109556353238,"Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States"
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,6 - Corridor preference,1060,Monroeville via Braddock & Turtle Creek
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,9 - PAAC Routes Used,15,P1 - East Busway - All Stops
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,10 - Routing Type Preference,,2
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,11 - Current Transit Frequency,,Never
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,11 - Current Transit Usage,,Commuting/Work
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,11 - Current Transit Usage,,School
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,11 - Current Transit Usage,,Social
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,12 - Other Transport Used,,Private car
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,12 - Why Other Transport Used,,Other
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,13 - Age,,12-17 years old
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,13 - Employment status,,Student
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,13 - Where From,,East Pittsburgh Borough
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,14 - Gender,,Woman
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,14 - Race,,Black or African American
01846a81-b601-46a5-aa51-3b1f94c78f95,2019-08-17T16:33:35,15 - Comments,,
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,3 - Area of interest,1,McKeesport and the Mon Valley
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,3 - Area of interest,2,Monroeville and Eastern Suburbs
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,10,Braddock Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,165,Churchill Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,125,Edgewood Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,150,Monroeville
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,135,Swissvale Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,4 - Communities of interest,120,Wilkinsburg Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,5 - Destinations,17035,C C Mellor Memorial Library
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,5 - Destinations,19311,Edgewood Towne Center
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,5 - Destinations,17489,Koenig Field
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,5 - Destinations,19309,The Waterfront
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,5 - Destinations,17745,Whitney Field
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,6 - Corridor preference,1040,Monroeville via 376 (P67 Corridor)
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,7 - Pittsburgh areas,10187,Shadyside and Squirrel Hill (Pittsburgh)
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,9 - PAAC Routes Used,84,61A - Swissvale
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,9 - PAAC Routes Used,15,P1 - East Busway - All Stops
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,9 - PAAC Routes Used,87,P3 - East Busway - Oakland
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,9 - PAAC Routes Used,53,P7 - McKeesport Flyer
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,10 - Routing Type Preference,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing."
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,11 - Current Transit Frequency,,Daily commute
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,11 - Current Transit Usage,,Commuting/Work
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,11 - Current Transit Usage,,School
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Other Transport Used,,Private car
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Other Transport Used,,Uber/Lyft
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,Transit doesn't come often enough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,No transit service at the times I need it
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,Too expensive
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,Too slow
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,12 - Why Other Transport Used,,I usually need to carry too many things
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,13 - Age,,25-34 years old
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,13 - Employment status,,Full-time employment
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,13 - Where From,,Edgewood Borough
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,14 - Gender,,Man
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,14 - Race,,White
01b00c6d-219e-4bf6-8a1b-6b2f154eab5c,2019-07-01T20:37:19,15 - Comments,,
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,3 - Area of interest,1,McKeesport and the Mon Valley
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,100,Duquesne
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,70,East McKeesport Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,30,East Pittsburgh Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,175,Forest Hills Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,90,Homestead Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,110,McKeesport
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,20,North Braddock Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,5,Rankin Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,50,Turtle Creek Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,4 - Communities of interest,92,West Homestead Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,5 - Destinations,17040,Carnegie Library of McKeesport-Duquesne
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,5 - Destinations,17077,Turtle Creek Satellite
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,6 - Corridor preference,1010,Mon Valley via East Busway (P7 Corridor) 
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,7 - Pittsburgh areas,10150,East End neighborhoods (Pittsburgh)
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,7 - Pittsburgh areas,10134,The Strip (Pittsburgh)
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,8 - Allegheny County areas,10067,East Hills
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,9 - PAAC Routes Used,22,31 - Bridgeville
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,9 - PAAC Routes Used,102,59 - Mon Valley
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,9 - PAAC Routes Used,4,61C - McKeesport - Homestead
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,9 - PAAC Routes Used,53,P7 - McKeesport Flyer
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,11 - Current Transit Frequency,,No more than once a week
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,11 - Current Transit Usage,,Errands
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Other Transport Used,,Private car
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Other Transport Used,,Uber/Lyft
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Why Other Transport Used,,Transit doesn't come often enough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Why Other Transport Used,,No transit service at the times I need it
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Why Other Transport Used,,Too expensive
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,12 - Why Other Transport Used,,Transit isn't reliable to get me where I'm going on time
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,13 - Age,,35-44 years old
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,13 - Employment status,,Part-time employment
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,13 - Where From,,East Pittsburgh Borough
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,14 - Gender,,Woman
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,14 - Race,,Black or African American
024ccc35-2be3-4729-8e92-8b7328d3d72d,2019-07-09T22:55:30,15 - Comments,,
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,3 - Area of interest,2,Monroeville and Eastern Suburbs
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,4 - Communities of interest,125,Edgewood Borough
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,4 - Communities of interest,150,Monroeville
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,4 - Communities of interest,145,Wilkins Township
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,4 - Communities of interest,120,Wilkinsburg Borough
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,5 - Destinations,19545,Aldi
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,5 - Destinations,place.7760738480077200,"Monroeville, Pennsylvania, United States"
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,6 - Corridor preference,1050,Monroeville via Wilkinsburg (67 Corridor)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,7 - Pittsburgh areas,10135,Downtown (Pittsburgh)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,7 - Pittsburgh areas,10130,Oakland (Pittsburgh)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,7 - Pittsburgh areas,10187,Shadyside and Squirrel Hill (Pittsburgh)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,7 - Pittsburgh areas,10163,South Hills neighborhoods (Pittsburgh)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,7 - Pittsburgh areas,10134,The Strip (Pittsburgh)
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,8 - Allegheny County areas,10048,Airport Corridor / Parkway West
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,8 - Allegheny County areas,10002,Allegheny Valley
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,8 - Allegheny County areas,10003,North Hills / Parkway North
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,8 - Allegheny County areas,10033,Ohio Valley
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,9 - PAAC Routes Used,20,14 - Ohio Valley
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,9 - PAAC Routes Used,59,67 - Monroeville
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,9 - PAAC Routes Used,73,G3 - Moon Flyer
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,9 - PAAC Routes Used,11,O12 - McKnight Flyer
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,9 - PAAC Routes Used,87,P3 - East Busway - Oakland
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,10 - Routing Type Preference,,3
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,11 - Current Transit Frequency,,Several times a week
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,11 - Current Transit Usage,,Commuting/Work
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,11 - Current Transit Usage,,School
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,11 - Current Transit Usage,,Social
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,11 - Current Transit Usage,,Other
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Other Transport Used,,Private car
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Other Transport Used,,Walking
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,Transit doesn't come often enough
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,No transit service at the times I need it
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,The stops/stations are hard to get to because of bad or no sidewalks
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,Too slow
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,12 - Why Other Transport Used,,Transit isn't reliable to get me where I'm going on time
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,13 - Age,,25-34 years old
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,13 - Employment status,,Full-time employment
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,13 - Where From,,Monroeville
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,14 - Gender,,Prefer not to say
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,14 - Race,,White
0261ac05-833a-43f6-912a-459fe7fb1442,2019-06-27T17:05:10,15 - Comments,,The transit to the east is really unreliable and inadequate at times. 
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,3 - Area of interest,2,Monroeville and Eastern Suburbs
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,4 - Communities of interest,175,Forest Hills Borough
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,4 - Communities of interest,50,Turtle Creek Borough
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,4 - Communities of interest,145,Wilkins Township
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,5 - Destinations,poi.3118146302747,"Downtown Deli, Pittsburgh, Pennsylvania 15213, United States"
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,5 - Destinations,neighborhood.299604,"Shadyside, Shadyside, Pennsylvania 15232, United States"
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,5 - Destinations,neighborhood.2103563,"Squirrel Hill South, Pittsburgh, Pennsylvania 15217, United States"
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,5 - Destinations,place.7760738480077200,"Monroeville, Pennsylvania, United States"
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,6 - Corridor preference,1040,Monroeville via 376 (P67 Corridor)
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,7 - Pittsburgh areas,10137,North Side and North Shore (Pittsburgh)
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,8 - Allegheny County areas,10048,Airport Corridor / Parkway West
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,9 - PAAC Routes Used,40,P69 - Trafford Flyer
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,9 - PAAC Routes Used,42,P76 - Lincoln Highway Flyer
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,10 - Routing Type Preference,,"1-Faster and more direct buses, but with more transfers and wider bus stop spacing."
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,11 - Current Transit Frequency,,Daily commute
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,11 - Current Transit Usage,,Commuting/Work
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,12 - Other Transport Used,,Private car
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,12 - Other Transport Used,,Uber/Lyft
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,12 - Why Other Transport Used,,Public transit is not available where I am travelling to/from
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,13 - Age,,45-54 years old
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,13 - Employment status,,Full-time employment
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,13 - Where From,,Forest Hills Borough
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,14 - Gender,,Woman
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,14 - Race,,White
0270610c-e34c-420f-a183-bb3987e19d7c,2019-07-04T14:17:23,15 - Comments,,
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,3 - Area of interest,1,McKeesport and the Mon Valley
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,3 - Area of interest,2,Monroeville and Eastern Suburbs
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,10,Braddock Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,25,Braddock Hills Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,185,Chalfant Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,165,Churchill Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,100,Duquesne
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,70,East McKeesport Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,30,East Pittsburgh Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,125,Edgewood Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,175,Forest Hills Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,90,Homestead Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,110,McKeesport
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,150,Monroeville
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,95,Munhall Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,20,North Braddock Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,75,North Versailles Township
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,155,Pitcairn Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,5,Rankin Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,135,Swissvale Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,50,Turtle Creek Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,65,Wall Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,92,West Homestead Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,186,Whitaker Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,145,Wilkins Township
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,120,Wilkinsburg Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,4 - Communities of interest,60,Wilmerding Borough
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,5 - Destinations,neighborhood.270209,"Downtown, Pittsburgh, Pennsylvania 15222, United States"
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,5 - Destinations,poi.3109556353238,"Monroeville Mall, 200 Monroeville Mall, Monroeville, Pennsylvania 15146, United States"
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,5 - Destinations,poi.2233383000457,"Walmart Supercenter, 100 Walmart Dr, North Versailles, Pennsylvania 15137, United States"
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,5 - Destinations,poi.3264175206345,"UPMC Urgent Care - Monroeville, 4145 William Penn Hwy, Monroeville, Pennsylvania 15146, United States"
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,5 - Destinations,poi.2250562874975,"UPMC McKeesport, 1500 5th Ave, Mckeesport, Pennsylvania 15132, United States"
027bcbd7-00da-431b-8c7d-27149f1c9a9d,2019-08-17T20:05:49,6 - Corridor preference,1060,Monroeville via Braddock & Turtle Creek
