Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
2,2.0,1.0,0.0,4.0,4.0,5.0,23.0,7.0,1.0,6.0,72.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,5.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,8.0,3.0
16,20.0,9.0,2.0,146.0,5.0,28.0,212.0,15.0,24.0,7.0,379.0,42.0,10.0,57.0,2.0,247.0,25.0,79.0,92.0,9.0,3.0,1.0,0.0,4.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,24.0,5.0,65.0,29.0,9.0
6,9.0,6.0,0.0,97.0,5.0,12.0,116.0,15.0,12.0,5.0,311.0,16.0,5.0,29.0,0.0,87.0,135.0,135.0,44.0,5.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,68.0,17.0,2.0,26.0,9.0,2.0
10,27.0,8.0,2.0,39.0,6.0,15.0,134.0,19.0,10.0,10.0,428.0,13.0,1.0,24.0,0.0,45.0,12.0,323.0,76.0,32.0,11.0,0.0,0.0,6.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,1.0,18.0,25.0,10.0
22,20.0,14.0,5.0,44.0,12.0,38.0,189.0,29.0,28.0,18.0,409.0,30.0,4.0,47.0,2.0,50.0,4.0,64.0,153.0,23.0,7.0,1.0,1.0,9.0,8.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,1.0,45.0,38.0,20.0
6,5.0,3.0,0.0,13.0,3.0,7.0,58.0,8.0,6.0,9.0,185.0,8.0,4.0,12.0,0.0,16.0,2.0,52.0,48.0,43.0,18.0,1.0,1.0,9.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,9.0,1.0,10.0,14.0,5.0
6,6.0,2.0,0.0,6.0,11.0,15.0,93.0,15.0,6.0,25.0,328.0,13.0,8.0,22.0,5.0,18.0,3.0,54.0,60.0,60.0,139.0,14.0,7.0,38.0,41.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,13.0,1.0,15.0,17.0,13.0
4,5.0,0.0,0.0,0.0,4.0,6.0,51.0,9.0,3.0,8.0,198.0,5.0,5.0,3.0,3.0,6.0,1.0,13.0,15.0,13.0,42.0,23.0,7.0,18.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,10.0,1.0,4.0,10.0,15.0
0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,9.0,1.0,14.0,4.0,2.0,0.0,2.0,6.0,9.0,2.0,42.0,35.0,25.0,74.0,23.0,94.0,22.0,81.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,67.0,0.0,1.0,8.0,12.0,27.0
16,14.0,4.0,1.0,18.0,15.0,20.0,113.0,23.0,8.0,49.0,279.0,11.0,5.0,19.0,8.0,7.0,0.0,16.0,39.0,11.0,24.0,3.0,2.0,74.0,45.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,11.0,30.0,28.0
