Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
0.0035671819262782403,0.006993006993006993,0.00684931506849315,0.008823529411764706,0.005502063273727648,0.0,0.012195121951219513,0.047244094488188976,0.004694835680751174,0.016129032258064516,0.0,0.1352549889135255,0.019230769230769232,0.044642857142857144,0.01276595744680851,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.006858710562414266,,,0.0,0.0,0.0,,,,,0.0,0.0,0.03418803418803419,0.0,0.018518518518518517,0.007215007215007215,0.00749063670411985
0.023131672597864767,0.01001001001001001,0.019021739130434784,0.008583690987124463,0.02276707530647986,0.027777777777777776,0.02857142857142857,0.0682261208576998,0.029605263157894735,0.034782608695652174,0.024390243902439025,0.0990990990990991,0.042105263157894736,0.0821917808219178,0.04565217391304348,0.0,0.017543859649122806,0.0,0.018518518518518517,0.025210084033613446,0.0,0.0,0.0,0.0,0.03125,0.025477707006369428,0.047619047619047616,0.027522935779816515,,,0.0,0.0,0.0,,,,,0.023255813953488372,0.038461538461538464,0.05759162303664921,0.037037037037037035,0.038834951456310676,0.0291005291005291,0.027950310559006212
0.013201320132013201,0.010869565217391304,0.007692307692307693,0.011764705882352941,0.009523809523809525,0.0,0.01818181818181818,0.014598540145985401,0.014285714285714285,0.014084507042253521,0.0,0.035114503816793895,0.017857142857142856,0.01694915254237288,0.01107011070110701,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,,0.0,0.012345679012345678,0.0,0.01079913606911447,,,0.0,0.0,0.0,,,,,0.0,0.0,0.010869565217391304,0.0,0.01639344262295082,0.012953367875647668,0.012578616352201259
0.010899182561307902,0.0136986301369863,0.011152416356877323,0.002157497303128371,0.0049261083743842365,0.0,0.0,0.01639344262295082,0.008130081300813009,0.0,0.0,0.05870020964360587,0.0,0.019230769230769232,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.012048192771084338,0.0,0.006649778340721976,,,0.007159904534606206,0.008284023668639054,0.0,,,,,0.0,0.0,0.016666666666666666,0.0,0.0,0.008456659619450317,0.007853403141361256
0.002506265664160401,0.0025041736227045075,0.0018535681186283596,0.0016319869441044472,0.0006106813723675932,0.0,0.0021645021645021645,0.013605442176870748,0.0030257186081694403,0.0078003120124804995,0.00411522633744856,0.024849397590361446,0.006613756613756613,0.013071895424836602,0.005191127890514393,0.0,0.0009474182851729038,0.0,0.0011737089201877935,0.0027100271002710027,0.0,0.0,0.0,0.0,0.0,0.002207505518763797,0.0,0.0017014036580178648,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.004122497055359246,0.005128205128205128,0.008928571428571428,0.004780114722753346,0.001949317738791423,0.0021291696238466998
0,0.0,0.0,0.0,0.010101010101010102,0.0,0.01694915254237288,0.020356234096692113,0.014705882352941176,0.014285714285714285,0.011111111111111112,0.047872340425531915,0.024390243902439025,0.0,0.010638297872340425,0.0,0.0,0.0,0.019230769230769232,0.014705882352941176,0.0,0.0,0.0,0.0,0.014084507042253521,0.010471204188481676,0.0,0.01639344262295082,,,,,,,,,,0.0,0.0,0.022222222222222223,0.0,0.021739130434782608,0.013986013986013986,0.009615384615384616
0.013333333333333334,0.010101010101010102,0.0,0.02127659574468085,0.006211180124223602,0.011299435028248588,0.003328894806924101,0.06565988181221274,0.011574074074074073,0.013490725126475547,0.01,0.07400379506641366,0.013192612137203167,0.014705882352941176,0.014209591474245116,0.0,0.007874015748031496,0.0,0.009389671361502348,0.009876543209876543,0.0,0.0,0.0,0.0,0.005649717514124294,0.008620689655172414,0.0,0.01015228426395939,,0.0,,,0.0,,,,,0.0,0.0,0.04838709677419355,0.011904761904761904,0.011111111111111112,0.009345794392523364,0.00816326530612245
0.03350515463917526,0.03377110694183865,0.02287581699346405,0.03571428571428571,0.023942944472745798,0.03431372549019608,0.06754966887417219,0.1125924484235111,0.03732912723449001,0.13629842180774748,0.022288261515601784,0.3114139693356048,0.21979434447300772,0.14713216957605985,0.10011732499022291,0.0136986301369863,0.033860045146726865,0.016666666666666666,0.043478260869565216,0.07027027027027027,0.019801980198019802,0.016,0.020833333333333332,0.034482758620689655,0.02197802197802198,0.02621231979030144,0.02127659574468085,0.03992015968063872,,,0.0,0.0,0.0,,,,,0.02631578947368421,0.013986013986013986,0.1865222623345367,0.37640449438202245,0.17777777777777778,0.030031948881789138,0.03341687552213868
0.018691588785046728,0.02027027027027027,0.013422818791946308,0.01680672268907563,0.014647137150466045,0.015151515151515152,0.01707317073170732,0.09658792650918635,0.000888494002665482,0.031746031746031744,0.009375,0.03877423389618512,0.03968253968253968,0.06976744186046512,0.043478260869565216,0.0,0.016,0.0,0.013333333333333334,0.015665796344647518,0.0,0.01694915254237288,0.0,0.0,0.014598540145985401,0.014414414414414415,0.02040816326530612,0.016544117647058824,,,0.0,0.0,0.0,,,,,0.017857142857142856,0.0,0.03357314148681055,0.06896551724137931,0.032679738562091505,0.017881705639614855,0.017543859649122806
0.01694915254237288,0.01694915254237288,0.013888888888888888,0.025,0.010903426791277258,0.014705882352941176,0.017271157167530225,0.16070266753415746,0.013392857142857142,0.006340579710144928,0.011049723756906077,0.2224622030237581,0.045454545454545456,0.10891089108910891,0.021,0.0,0.01694915254237288,0.0,0.012987012987012988,0.023305084745762712,0.0,0.0,0.0,0.0,0.013888888888888888,0.009009009009009009,0.0,0.015037593984962405,,,,,0.0,,,,,0.0,0.0,0.10810810810810811,0.06666666666666667,0.06306306306306306,0.013100436681222707,0.011560693641618497
