District,District Name,StopID,StopName,Routes Impacted
3,Pittsburgh Upper North Side,N10530,BRIGHTON RD OPP MCDOWELL ST,16
1,Pittsburgh Chateau Area,N10560,BRIGHTON RD AT OLIVER HIGH SCHOOL,16
3,Pittsburgh Upper North Side,N10580,BRIGHTON RD AT PENNOCK ST,"16, 17"
1,Pittsburgh Chateau Area,N10585,BRIGHTON RD AT PENNSYLVANIA AVE,"13, 15, 16"
3,Pittsburgh Upper North Side,N10590,BRIGHTON RD AT PERROTT ST,17
2,Pittsburgh Lower North Side,N10610,BRIGHTON RD AT RIDGE AVE,18
2,Pittsburgh Lower North Side,N10620,BRIGHTON RD AT TAYLOR AVE,"13, 15, 16"
1,Pittsburgh Chateau Area,N10640,BRIGHTON RD OPP FARRIS ST STEPS,16
1,Pittsburgh Chateau Area,N10670,BRIGHTON RD AT WADLOW ST,16
3,Pittsburgh Upper North Side,N10720,BRIGHTON RD AT TERMON AVE,"16, 17"
3,Pittsburgh Upper North Side,N10730,BRIGHTON RD AT TERMON AVE,"16, 17"
3,Pittsburgh Upper North Side,N10740,BRIGHTON RD AT VIRUTH ST,"16, 17"
1,Pittsburgh Chateau Area,N10755,BRIGHTON RD AT SCHIMMER ST,16
3,Pittsburgh Upper North Side,N10790,BRIGHTON RD AT WESTBORN ST,16
1,Pittsburgh Chateau Area,N10800,BRIGHTON RD AT WOODLAND AVE,16
1,Pittsburgh Chateau Area,N10810,BRIGHTON RD AT WOODS RUN AVE,16
3,Pittsburgh Upper North Side,N10820,BRIGHTON RD AT WOODS RUN AVE,16
1,Pittsburgh Chateau Area,N10830,BRIGHTON RD OPP ACACIA LN,16
1,Pittsburgh Chateau Area,N10840,BRIGHTON RD OPP BRIGHTRIDGE ST,16
3,Pittsburgh Upper North Side,N10850,BRIGHTON RD OPP HIGHWOOD ST,"16, 17"
3,Pittsburgh Upper North Side,N10880,BRIGHTON RD OPP OLIVER HIGH SCHOOL,16
3,Pittsburgh Upper North Side,N10890,BRIGHTON RD OPP PENNOCK ST,"16, 17"
3,Pittsburgh Upper North Side,N10900,BRIGHTON RD AT FARRIS ST STEPS,16
3,Pittsburgh Upper North Side,N10920,BRIGHTON RD OPP WADLOW ST,16
3,Pittsburgh Upper North Side,N10940,BRIGHTON RD OPP WOODLAND AVE,16
4,Allegheny County Northwest,N10946,BROAD ST AT BEAVER ST,21
4,Allegheny County Northwest,N10948,BROAD ST AT HILL ST,21
4,Allegheny County Northwest,N10953,BROAD ST AT THORN ST,21
5,Allegheny County North (remainder),N11980,BROWNS LN AT CORBETT CT,"12, 2"
5,Allegheny County North (remainder),N12010,BROWNS LN AT MCKNIGHT RD,"12, 2"
5,Allegheny County North (remainder),N12020,BROWNS LN AT MCKNIGHT RD FS,"12, 2"
5,Allegheny County North (remainder),N12060,BROWNS LN AT ROSS PARK DR,"12, 2"
3,Pittsburgh Upper North Side,N12120,BRULE ST AT MAGNET ST,11
3,Pittsburgh Upper North Side,N12125,BUENTE ST AT RHINE ST,6
5,Allegheny County North (remainder),N12360,BUTLER ST AT BRIDGE ST,"2, P13"
5,Allegheny County North (remainder),N12380,BUTLER ST AT CENTER ST,"1, 2, P13"
5,Allegheny County North (remainder),N12410,BUTLER ST OPP FREEPORT ST,"2, P13"
5,Allegheny County North (remainder),N12420,BUTLER ST AT HIGH ST,"2, P13"
5,Allegheny County North (remainder),N12440,BUTLER ST AT ISABELLA ST,"1, 2, P13"
5,Allegheny County North (remainder),N12480,BUTLER ST AT MAPLEWOOD ST,"2, P13"
5,Allegheny County North (remainder),N12510,BUTLER ST AT #188,"1, P13"
5,Allegheny County North (remainder),N12520,BUTLER ST AT FREEPORT ST,"1, 2, P13"
5,Allegheny County North (remainder),N12530,BUTLER ST AT WASHINGTON ST,"1, 2, P13"
5,Allegheny County North (remainder),N12550,BUTLER ST OPP CENTER ST,"1, 2, P13"
5,Allegheny County North (remainder),N12570,BUTLER ST OPP ISABELLA ST,"1, 2, P13"
5,Allegheny County North (remainder),N12580,BUTLER ST OPP MAPLEWOOD ST,"2, P13"
1,Pittsburgh Chateau Area,N12645,CALIFORNIA AVE AT ANTRIM ST,13
1,Pittsburgh Chateau Area,N12670,CALIFORNIA AVE OPP POST OFFICE,13
3,Pittsburgh Upper North Side,N12685,CALIFORNIA AVE AT BENTON AVE FS,13
4,Allegheny County Northwest,N12690,CALIFORNIA AVE AT BIRMINGHAM AVE,"16, 19L"
4,Allegheny County Northwest,N12700,CALIFORNIA AVE AT BIRMINGHAM AVE,"16, 19L"
1,Pittsburgh Chateau Area,N12705,CALIFORNIA AVE AT BOSTON ST,13
3,Pittsburgh Upper North Side,N12710,CALIFORNIA AVE AT CHELLIS ST,13
4,Allegheny County Northwest,N12720,CALIFORNIA AVE AT CHESTNUT ST,"16, 19L"
4,Allegheny County Northwest,N12730,CALIFORNIA AVE AT CHESTNUT ST,"16, 19L"
3,Pittsburgh Upper North Side,N12740,CALIFORNIA AVE AT COOPER AVE,13
1,Pittsburgh Chateau Area,N12760,CALIFORNIA AVE AT DAVIS AVE,13
4,Allegheny County Northwest,N12770,CALIFORNIA AVE OPP ELIZABETH AVE,"16, 19L"
4,Allegheny County Northwest,N12780,CALIFORNIA AVE AT ELIZABETH AVE FS,"16, 19L"
1,Pittsburgh Chateau Area,N12790,CALIFORNIA AVE AT FAIRLEE ST FS,13
1,Pittsburgh Chateau Area,N12795,CALIFORNIA AVE AT FALCK AVE,13
4,Allegheny County Northwest,N12800,CALIFORNIA AVE AT FISK AVE,"16, 19L"
4,Allegheny County Northwest,N12820,CALIFORNIA AVE AT FLORENCE AVE,"16, 19L"
1,Pittsburgh Chateau Area,N12822,CALIFORNIA AVE AT FORSYTHE ST,13
1,Pittsburgh Chateau Area,N12825,CALIFORNIA AVE AT FORSYTHE ST,13
1,Pittsburgh Chateau Area,N12830,CALIFORNIA AVE AT COLUMBUS AVE BRIDGE,13
1,Pittsburgh Chateau Area,N12850,CALIFORNIA AVE AT HALSEY PL FS,13
4,Allegheny County Northwest,N12860,CALIFORNIA AVE AT HOME AVE,"16, 19L"
4,Allegheny County Northwest,N12870,CALIFORNIA AVE AT HOME AVE,"16, 19L"
1,Pittsburgh Chateau Area,N12885,CALIFORNIA AVE AT KUNKLE WAY,13
3,Pittsburgh Upper North Side,N12890,CALIFORNIA AVE AT MARMADUKE ST,13
1,Pittsburgh Chateau Area,N12900,CALIFORNIA AVE AT MARQUIS WAY,13
1,Pittsburgh Chateau Area,N12910,CALIFORNIA AVE AT MARSHALL AVE,14
1,Pittsburgh Chateau Area,N12920,CALIFORNIA AVE AT MARSHALL AVE,"13, 14"
1,Pittsburgh Chateau Area,N12930,CALIFORNIA AVE AT MARVISTA ST,13
4,Allegheny County Northwest,N12950,CALIFORNIA AVE AT OHIO ST,"16, 19L"
1,Pittsburgh Chateau Area,N12955,CALIFORNIA AVE AT POST OFFICE,13
3,Pittsburgh Upper North Side,N12960,CALIFORNIA AVE AT PERROTT ST,13
1,Pittsburgh Chateau Area,N12972,CALIFORNIA AVE AT RANKIN AVE,13
1,Pittsburgh Chateau Area,N12975,CALIFORNIA AVE AT #3228,13
3,Pittsburgh Upper North Side,N12980,CALIFORNIA AVE AT CHELLIS ST,13
4,Allegheny County Northwest,N13020,CALIFORNIA AVE AT SCHOOL ST,"16, 19L"
1,Pittsburgh Chateau Area,N13040,CALIFORNIA AVE OPP ST JOHN'S CHURCH,13
1,Pittsburgh Chateau Area,N13050,CALIFORNIA AVE AT STRANMORE ST,13
1,Pittsburgh Chateau Area,N13070,CALIFORNIA AVE AT SUPERIOR AVE,13
3,Pittsburgh Upper North Side,N13080,CALIFORNIA AVE AT TERMON AVE FS,13
3,Pittsburgh Upper North Side,N13090,CALIFORNIA AVE AT TERMON AVE,13
3,Pittsburgh Upper North Side,N13100,CALIFORNIA AVE AT WINHURST ST FS,13
1,Pittsburgh Chateau Area,N13120,CALIFORNIA AVE OPP ANTRIM ST,13
1,Pittsburgh Chateau Area,N13125,CALIFORNIA AVE OPP BAINTON ST,13
1,Pittsburgh Chateau Area,N13143,CALIFORNIA AVE OPP BOSTON ST,13
1,Pittsburgh Chateau Area,N13150,CALIFORNIA AVE OPP FALCK AVE,13
1,Pittsburgh Chateau Area,N13160,CALIFORNIA AVE OPP COLUMBUS AVE BRIDGE,13
1,Pittsburgh Chateau Area,N13175,CALIFORNIA AVE OPP KUNKLE WAY,13
1,Pittsburgh Chateau Area,N13180,CALIFORNIA AVE OPP MARQUIS WAY,13
1,Pittsburgh Chateau Area,N13190,CALIFORNIA AVE OPP MARVISTA ST NS,13
3,Pittsburgh Upper North Side,N13200,CALIFORNIA AVE OPP PERROTT ST FS,13
1,Pittsburgh Chateau Area,N13210,CALIFORNIA AVE OPP RANKIN AVE,13
1,Pittsburgh Chateau Area,N13215,CALIFORNIA AVE OPP #3228,13
1,Pittsburgh Chateau Area,N13250,CALIFORNIA AVE OPP STRANMORE ST,13
3,Pittsburgh Upper North Side,N13260,CALIFORNIA AVE OPP WINHURST ST,13
3,Pittsburgh Upper North Side,N13340,CAMBRONNE ST AT BRIGHTON RD,16
3,Pittsburgh Upper North Side,N13370,CAMBRONNE ST AT WINHURST ST,16
3,Pittsburgh Upper North Side,N13540,CATOMA ST AT LANARK ST,11
2,Pittsburgh Lower North Side,N13550,CEDAR AVE AT EAST OHIO ST,"11, 12, 15, 17, 8"
2,Pittsburgh Lower North Side,N13580,CEDAR AVE AT NORTH AVE (AGH),12
2,Pittsburgh Lower North Side,N13585,CEDAR AVE AT PRESSLEY ST,"11, 15, 17, 8"
2,Pittsburgh Lower North Side,N13600,CEDAR AVE AT SUISMON ST,"11, 12, 15, 17, 54, 8"
2,Pittsburgh Lower North Side,N13605,CEDAR AVE OPP FORELAND ST,54
2,Pittsburgh Lower North Side,N13610,CEDAR AVE OPP PRESSLEY ST,"1, 11, 12, 15, 17, 2, 4, 6, 7, 8"
2,Pittsburgh Lower North Side,N13615,CEDAR AVE OPP SUISMON ST,"11, 12, 15, 17, 54, 8"
2,Pittsburgh Lower North Side,N13620,CEDAR AVE OPP TRIPOLI ST,12
4,Allegheny County Northwest,N13650,CENTER AVE AT ALLEGHENY AVE,19L
5,Allegheny County North (remainder),N13690,CENTER AVE OPP BRIGHTWOOD AVE,8
5,Allegheny County North (remainder),N13700,CENTER AVE AT BRONX AVE,13
5,Allegheny County North (remainder),N13720,CENTER AVE AT BRONX AVE,13
5,Allegheny County North (remainder),N13730,CENTER AVE AT CHALFONTE AVE,13
5,Allegheny County North (remainder),N13740,CENTER AVE OPP CHALFONTE AVE,13
4,Allegheny County Northwest,N13760,CENTER AVE AT CHURCH AVE,19L
5,Allegheny County North (remainder),N13770,CENTER AVE OPP COLUMBIA AVE FS,13
5,Allegheny County North (remainder),N13780,CENTER AVE AT COLUMBIA AVE FS,13
5,Allegheny County North (remainder),N13790,CENTER AVE AT CORNELL AVE,13
5,Allegheny County North (remainder),N13800,CENTER AVE AT CORNELL AVE,13
5,Allegheny County North (remainder),N13803,CENTER AVE OPP CORNELL AVE EXT,13
5,Allegheny County North (remainder),N13805,CORNELL AVE AT WILLIAM ST,13
5,Allegheny County North (remainder),N13810,CENTER AVE AT FRANKFORT AVE,8
5,Allegheny County North (remainder),N13840,CENTER AVE AT HARVARD AVE,13
5,Allegheny County North (remainder),N13850,CENTER AVE AT HARVARD AVE,13
5,Allegheny County North (remainder),N13860,CENTER AVE AT HAWTHORNE AVE,8
5,Allegheny County North (remainder),N13950,CENTER AVE AT NORWICH ST,8
5,Allegheny County North (remainder),N13955,CORNELL AVE AT OAKRIDGE RD,13
5,Allegheny County North (remainder),N13960,CENTER AVE AT OAKWOOD AVE,8
5,Allegheny County North (remainder),N13970,CENTER AVE AT OAKWOOD AVE,8
5,Allegheny County North (remainder),N13990,CENTER AVE AT PARK AVE,8
5,Allegheny County North (remainder),N14000,CENTER AVE AT PARK AVE,8
4,Allegheny County Northwest,N14020,CENTER AVE AT PENNSYLVANIA AVE,19L
5,Allegheny County North (remainder),N14025,CENTER AVE AT PERRY HWY,13
5,Allegheny County North (remainder),N14027,CENTER AVE AT PRINCETON AVE,13
5,Allegheny County North (remainder),N14030,CENTER AVE AT PERRYSVILLE RD,8
5,Allegheny County North (remainder),N14040,CENTER AVE AT PERRYSVILLE RD,8
5,Allegheny County North (remainder),N14080,CENTER AVE AT PRINCETON AVE,13
5,Allegheny County North (remainder),N14120,CENTER AVE AT RIDGEWOOD AVE STEPS,8
5,Allegheny County North (remainder),N14150,CENTER AVE OPP NORWICH ST,8
5,Allegheny County North (remainder),N14160,CENTER AVE AT PERRY HWY FS (STEPS),13
5,Allegheny County North (remainder),N14190,CENTER AVE AT TOWNSHIP RD,8
5,Allegheny County North (remainder),N14200,CENTER AVE AT TOWNSHIP RD,8
4,Allegheny County Northwest,N14250,CENTER AVE AT WALLISTON AVE,19L
5,Allegheny County North (remainder),N14255,CENTER AVE AT WAVERLY AVE,13
5,Allegheny County North (remainder),N14270,CENTER AVE AT YALE AVE,13
5,Allegheny County North (remainder),N14295,CORNELL AVE AT SPRUCE VALLEY DR,13
5,Allegheny County North (remainder),N14310,CENTER AVE OPP RIDGEWOOD AVE STEPS,8
5,Allegheny County North (remainder),N14320,CENTER AVE OPP #360,8
5,Allegheny County North (remainder),N14332,CENTER AVE OPP WAVERLY AVE,13
5,Allegheny County North (remainder),N14335,CENTER AVE OPP YALE AVE,13
3,Pittsburgh Upper North Side,N14452,CHAPIN ST AT COLBY ST,7
3,Pittsburgh Upper North Side,N14455,CHAPIN ST AT #354,7
3,Pittsburgh Upper North Side,N14460,N CHARLES ST AT BIZET ST,15
3,Pittsburgh Upper North Side,N14470,N CHARLES ST OPP BIZET ST,15
3,Pittsburgh Upper North Side,N14480,N CHARLES ST AT BRIGHTON RD,15
3,Pittsburgh Upper North Side,N14490,N CHARLES ST AT BRIGHTRIDGE ST,15
3,Pittsburgh Upper North Side,N14500,N CHARLES ST AT BRIGHTRIDGE ST,15
3,Pittsburgh Upper North Side,N14510,N CHARLES ST AT CROSS ST,15
3,Pittsburgh Upper North Side,N14540,N CHARLES ST AT HAZELTON ST,15
3,Pittsburgh Upper North Side,N14550,N CHARLES ST AT IRWIN ST,15
3,Pittsburgh Upper North Side,N14570,N CHARLES ST AT KENN AVE,15
3,Pittsburgh Upper North Side,N14580,N CHARLES ST AT KIMBERLIN WAY,15
3,Pittsburgh Upper North Side,N14590,N CHARLES ST AT LELAND ST,"11, 15"
3,Pittsburgh Upper North Side,N14600,N CHARLES ST AT LINWOOD AVE,"11, 15"
3,Pittsburgh Upper North Side,N14610,N CHARLES ST AT NORWOOD AVE,"11, 15"
3,Pittsburgh Upper North Side,N14620,N CHARLES ST AT PERRYSVILLE AVE,15
3,Pittsburgh Upper North Side,N14630,N CHARLES ST AT PERRYSVILLE AVE,"11, 15"
3,Pittsburgh Upper North Side,N14640,N CHARLES ST AT #1917,15
3,Pittsburgh Upper North Side,N14645,N CHARLES ST AT #2562,15
3,Pittsburgh Upper North Side,N14647,N CHARLES ST OPP #2568,15
3,Pittsburgh Upper North Side,N14660,N CHARLES ST AT SHELTON AVE,"11, 15"
3,Pittsburgh Upper North Side,N14670,N CHARLES ST AT STRAUSS ST,15
3,Pittsburgh Upper North Side,N14680,N CHARLES ST AT WILSON AVE,15
3,Pittsburgh Upper North Side,N14690,N CHARLES ST OPP CROSS ST,15
3,Pittsburgh Upper North Side,N14710,N CHARLES ST OPP IRWIN AVE,15
3,Pittsburgh Upper North Side,N14720,N CHARLES ST OPP IZORA ST,15
3,Pittsburgh Upper North Side,N14730,N CHARLES ST OPP KENN AVE,15
3,Pittsburgh Upper North Side,N14740,N CHARLES ST OPP LELAND ST,15
3,Pittsburgh Upper North Side,N14770,N CHARLES ST OPP #1917,15
3,Pittsburgh Upper North Side,N14780,N CHARLES ST OPP SHELTON AVE,15
3,Pittsburgh Upper North Side,N14790,N CHARLES ST OPP STRAUSS ST,15
3,Pittsburgh Upper North Side,N14800,N CHARLES ST OPP WILSON AVE,15
5,Allegheny County North (remainder),N14810,CHARTERWOOD DR AT LAURELWOOD DR,O5
5,Allegheny County North (remainder),N14815,CHARTERWOOD DR AT MCINTYRE RD,O5
1,Pittsburgh Chateau Area,N14825,CHATEAU ST AT N FRANKLIN ST,"14, 17, 18"
1,Pittsburgh Chateau Area,N14830,CHATEAU ST AT JUNIATA ST,"14, 17, 18"
1,Pittsburgh Chateau Area,N14870,CHATEAU ST AT ADAMS ST,18
1,Pittsburgh Chateau Area,N14890,CHATEAU ST AT NORTH AVE,14
1,Pittsburgh Chateau Area,N14900,CHATEAU ST AT PENNSYLVANIA AVE,14
1,Pittsburgh Chateau Area,N14910,CHATEAU ST AT SHEFFIELD ST,14
1,Pittsburgh Chateau Area,N14915,CHATEAU ST TURNAROUND AT BEAVER AVE,18
2,Pittsburgh Lower North Side,N14940,CHESTNUT ST AT PHINEAS ST (EAST OHIO),"6, 7"
2,Pittsburgh Lower North Side,N14980,CHESTNUT ST AT PROGRESS ST,54
3,Pittsburgh Upper North Side,N14990,CHESTNUT ST AT PROGRESS ST FS,54
2,Pittsburgh Lower North Side,N15010,CHESTNUT ST AT ZONA WAY,"6, 7"
2,Pittsburgh Lower North Side,N15020,CHESTNUT ST AT SUISMON ST,"6, 7"
2,Pittsburgh Lower North Side,N15025,CHESTNUT ST AT SUISMON ST,"6, 7"
2,Pittsburgh Lower North Side,N15030,CHESTNUT ST AT TRIPOLI ST FS,"6, 7"
3,Pittsburgh Upper North Side,N15040,CHESTNUT ST OPP CONCORD ST,6
4,Allegheny County Northwest,N15110,CHURCH AVE AT DICKSON AVE,19L
4,Allegheny County Northwest,N15130,CHURCH AVE AT FOREST AVE,19L
4,Allegheny County Northwest,N15140,CHURCH AVE AT FOREST AVE,19L
4,Allegheny County Northwest,N15180,CHURCH AVE AT RIDGE AVE,19L
4,Allegheny County Northwest,N15190,CHURCH AVE AT RIDGE AVE,19L
4,Allegheny County Northwest,N15210,CHURCH AVE AT VICTORIA AVE,19L
4,Allegheny County Northwest,N15220,CHURCH AVE AT WALNUT RD,19L
4,Allegheny County Northwest,N15230,CHURCH AVE AT WALNUT RD,19L
4,Allegheny County Northwest,N15250,CHURCH AVE OPP VICTORIA AVE,19L
3,Pittsburgh Upper North Side,N15280,COLBY ST AT AMES ST,"15, 6"
3,Pittsburgh Upper North Side,N15285,COLBY ST AT CHAPIN ST,7
3,Pittsburgh Upper North Side,N15300,COLBY ST AT FABER ST,"15, 6, 7"
3,Pittsburgh Upper North Side,N15310,COLBY ST AT MT PLEASANT RD,"15, 6"
3,Pittsburgh Upper North Side,N15315,COLBY ST AT MT PLEASANT RD FS,"15, 6"
3,Pittsburgh Upper North Side,N15330,COLBY ST OPP AMES ST,"15, 6"
3,Pittsburgh Upper North Side,N15340,COLBY ST OPP REGULUS ST,"15, 6"
1,Pittsburgh Chateau Area,N15410,COLUMBUS AVE AT CHATEAU ST FS,"17, 18"
1,Pittsburgh Chateau Area,N15420,COLUMBUS AVE AT MANHATTAN ST,"17, 18"
5,Allegheny County North (remainder),N15440,CONNIE DR AT JACKS RUN RD,17
5,Allegheny County North (remainder),N15450,CONNIE DR AT MULKERIN DR,17
5,Allegheny County North (remainder),N15480,CONNIE DR OPP OLD CONNIE DR,17
5,Allegheny County North (remainder),N15500,CONNIE DR AT MERWOOD DR,17
5,Allegheny County North (remainder),N15510,CONNIE DR OPP OLD CONNIE DR,17
5,Allegheny County North (remainder),N15515,CONNIE DR AT #110,17
5,Allegheny County North (remainder),N15521,CONNIE DR AT PERRY HWY,17
5,Allegheny County North (remainder),N15522,CONNIE DR OPP MERWOOD DR,17
5,Allegheny County North (remainder),N15523,CONNIE DR OPP MULKERIN DR,17
5,Allegheny County North (remainder),N15528,CONNIE DR OPP #110,17
5,Allegheny County North (remainder),N15630,CORBET ST AT E 6TH AVE,P10
5,Allegheny County North (remainder),N15640,CORBET ST AT 6TH AVE,P10
5,Allegheny County North (remainder),N15650,CORBET ST AT 8TH AVE,P10
5,Allegheny County North (remainder),N15660,CORBETT CT AT BROWNS LN,"12, 2"
5,Allegheny County North (remainder),N15670,CORBETT CT AT CLUB JULIAN SPA,"12, 2"
5,Allegheny County North (remainder),N15680,CORBETT CT OPP TOWNE TOWERS NORTH,"12, 2"
5,Allegheny County North (remainder),N15685,CORBETT CT AT TOWNE TOWERS NORTH,"12, 2"
5,Allegheny County North (remainder),N15696,CORPORATE DR AT #5700,12
5,Allegheny County North (remainder),N15698,CORPORATE DR OPP #5700,12
5,Allegheny County North (remainder),N15880,CUMBERLAND RD EXT AT BABCOCK BLVD,12
5,Allegheny County North (remainder),N15900,CUMBERLAND RD AT FOX HUNT DR,12
5,Allegheny County North (remainder),N15910,CUMBERLAND RD AT LANCELOT DR,12
5,Allegheny County North (remainder),N15925,CUMBERLAND RD OPP FOX HUNT DR,12
5,Allegheny County North (remainder),N15935,CUMBERLAND RD OPP LANCELOT DR,12
4,Allegheny County Northwest,N16060,DIVISION ST AT MARIE AVE,19L
4,Allegheny County Northwest,N16065,DIVISION ST OPP MARIE AVE,19L
43,Pittsburgh Southwest (remainder),W14490,MIDDLETOWN RD AT TYNDALL ST,27
43,Pittsburgh Southwest (remainder),W14495,MIDDLETOWN RD AT WYNETTE ST,27
28,Allegheny County West,W14500,CORAOPOLIS RD OPP EHLE AVE,20
43,Pittsburgh Southwest (remainder),W14540,MIDDLETOWN RD OPP HODGSON AVE FS,27
28,Allegheny County West,W14550,MIDDLETOWN RD OPP MARTERA PL,27
43,Pittsburgh Southwest (remainder),W14570,MIDDLETOWN RD OPP MUTUAL ST,27
43,Pittsburgh Southwest (remainder),W14580,MIDDLETOWN RD OPP STRATMORE ST,27
43,Pittsburgh Southwest (remainder),W15307,MONONGAHELA INCLINE AT UPPER STATION,MI
43,Pittsburgh Southwest (remainder),W15308,MONONGAHELA INCLINE AT LOWER STATION,MI
43,Pittsburgh Southwest (remainder),W15700,MOYER ST AT ALLENDALE ST,26
28,Allegheny County West,W15730,NEVILLE RD AT GULF OIL ENTRANCE,21
28,Allegheny County West,W15770,NEVILLE RD OPP GULF OIL ENTRANCE,21
28,Allegheny County West,W15940,NOBLE AVE AT E CRAFTON AVE,29
28,Allegheny County West,W16010,NOBLE AVE AT STEUBEN ST,29
28,Allegheny County West,W16030,NOBLE AVE OPP SIDNEY ST,29
43,Pittsburgh Southwest (remainder),W16120,NOBLESTOWN RD AT ALTER ST,31
43,Pittsburgh Southwest (remainder),W16150,NOBLESTOWN RD AT BALDWICK RD,31
43,Pittsburgh Southwest (remainder),W16160,NOBLESTOWN RD AT BARTOW ST,31
43,Pittsburgh Southwest (remainder),W16170,NOBLESTOWN RD AT BARTOW ST,31
43,Pittsburgh Southwest (remainder),W16240,NOBLESTOWN RD AT FIRE STATION (#2200),31
43,Pittsburgh Southwest (remainder),W16290,NOBLESTOWN RD AT COLESCOTT ST,31
43,Pittsburgh Southwest (remainder),W16340,NOBLESTOWN RD AT CRAFTON BLVD FS,31
43,Pittsburgh Southwest (remainder),W16360,NOBLESTOWN RD OPP DENISONVIEW ST,31
43,Pittsburgh Southwest (remainder),W16370,NOBLESTOWN RD AT DENISONVIEW ST,31
44,Allegheny County Southcentral,W16380,NOBLESTOWN RD OPP DUNCAN WAY,31
44,Allegheny County Southcentral,W16390,NOBLESTOWN RD AT DUNCAN WAY FS,31
43,Pittsburgh Southwest (remainder),W16400,NOBLESTOWN RD AT DURBIN ST,31
43,Pittsburgh Southwest (remainder),W16470,NOBLESTOWN RD AT NOBLE MANOR (RITE AID),31
43,Pittsburgh Southwest (remainder),W16550,NOBLESTOWN RD AT HARRIS AVE FS,31
43,Pittsburgh Southwest (remainder),W16560,NOBLESTOWN RD AT HARTWELL ST,31
44,Allegheny County Southcentral,W16570,NOBLESTOWN RD AT MANSFIELD AVE FS,31
44,Allegheny County Southcentral,W16640,NOBLESTOWN RD AT IDLEWOOD AVE,31
43,Pittsburgh Southwest (remainder),W16830,NOBLESTOWN RD AT MORANGE RD,31
44,Allegheny County Southcentral,W16850,NOBLESTOWN RD AT #2793,31
43,Pittsburgh Southwest (remainder),W16880,NOBLESTOWN RD AT OBEY ST,31
44,Allegheny County Southcentral,W16930,NOBLESTOWN RD AT POPLAR ST,31
43,Pittsburgh Southwest (remainder),W16940,NOBLESTOWN RD AT POPLAR ST,31
44,Allegheny County Southcentral,W16990,NOBLESTOWN RD AT HAWTHORNE ST,31
43,Pittsburgh Southwest (remainder),W17080,NOBLESTOWN RD AT #2094,31
43,Pittsburgh Southwest (remainder),W17093,NOBLESTOWN RD OPP #2120 (SHOP-N-SAVE DR #2),31
43,Pittsburgh Southwest (remainder),W17095,NOBLESTOWN RD OPP #2148 (SHOP-N-SAVE DR #1),31
43,Pittsburgh Southwest (remainder),W17100,NOBLESTOWN RD AT #2128,31
43,Pittsburgh Southwest (remainder),W17130,NOBLESTOWN RD AT #2212,31
43,Pittsburgh Southwest (remainder),W17150,NOBLESTOWN RD AT #2520,31
43,Pittsburgh Southwest (remainder),W17160,NOBLESTOWN RD OPP HOLIDAY DR,31
44,Allegheny County Southcentral,W17240,NOBLESTOWN RD AT #640,31
44,Allegheny County Southcentral,W17250,NOBLESTOWN RD AT SCHOOL ST,31
43,Pittsburgh Southwest (remainder),W17360,NOBLESTOWN RD AT ST PAUL'S SEMINARY,31
43,Pittsburgh Southwest (remainder),W17560,NOBLESTOWN RD AT WEAVER ST FS,31
44,Allegheny County Southcentral,W17620,NOBLESTOWN RD OPP ALTER ST,31
43,Pittsburgh Southwest (remainder),W17640,NOBLESTOWN RD OPP BARTOW ST,31
43,Pittsburgh Southwest (remainder),W17700,NOBLESTOWN RD OPP CRAFTON BLVD,31
44,Allegheny County Southcentral,W17730,NOBLESTOWN RD OPP DURBIN ST,31
44,Allegheny County Southcentral,W17780,NOBLESTOWN RD OPP NOBLE MANOR (COGOS),31
43,Pittsburgh Southwest (remainder),W17810,NOBLESTOWN RD OPP HARTWELL ST,31
43,Pittsburgh Southwest (remainder),W17820,NOBLESTOWN RD OPP HAWTHORNE ST,31
44,Allegheny County Southcentral,W17860,NOBLESTOWN RD OPP IDLEWOOD AVE,31
44,Allegheny County Southcentral,W17960,NOBLESTOWN RD AT BRENFORD AVE,31
43,Pittsburgh Southwest (remainder),W17980,NOBLESTOWN RD OPP #2793,31
43,Pittsburgh Southwest (remainder),W18010,NOBLESTOWN RD OPP OBEY ST,31
43,Pittsburgh Southwest (remainder),W18190,NOBLESTOWN RD OPP #2212,31
44,Allegheny County Southcentral,W18220,NOBLESTOWN RD AT HOLIDAY DR,31
43,Pittsburgh Southwest (remainder),W18250,NOBLESTOWN RD OPP PACE DR,31
43,Pittsburgh Southwest (remainder),W18280,NOBLESTOWN RD OPP #608,31
43,Pittsburgh Southwest (remainder),W18290,NOBLESTOWN RD OPP #640,31
44,Allegheny County Southcentral,W18340,NOBLESTOWN RD OPP ST PAUL'S SEMINARY,31
44,Allegheny County Southcentral,W19441,ORCHARD SPRING RD AT ROSELEAF RD #2,38
44,Allegheny County Southcentral,W19442,ORCHARD SPRING RD OPP BLACKBERRY DR,38
44,Allegheny County Southcentral,W19444,ORCHARD SPRING RD AT ROSELEAF RD #1,38
44,Allegheny County Southcentral,W19445,ORCHARD SPRING RD AT #120,38
44,Allegheny County Southcentral,W19446,ORCHARD SPRING RD AT #137,38
44,Allegheny County Southcentral,W19447,ORCHARD SPRING RD AT #252,38
44,Allegheny County Southcentral,W19449,ORCHARD SPRING RD AT #29,38
44,Allegheny County Southcentral,W19450,ORCHARD SPRING RD AT #312,38
44,Allegheny County Southcentral,W19451,ORCHARD SPRING RD AT #313,38
