Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
80,102.0,23.0,0.0,84.0,149.0,227.0,1083.0,265.0,144.0,439.0,1282.0,166.0,59.0,261.0,67.0,264.0,31.0,1089.0,1121.0,1337.0,4063.0,361.0,180.0,869.0,691.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,39.0,590.0,172.0,25.0,198.0,195.0,178.0
41,59.0,14.0,0.0,3.0,110.0,91.0,638.0,186.0,56.0,188.0,878.0,54.0,37.0,94.0,54.0,70.0,9.0,245.0,299.0,268.0,1185.0,832.0,159.0,409.0,753.0,492.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,74.0,141.0,112.0,7.0,61.0,155.0,178.0
0,0.0,0.0,0.0,0.0,159.0,143.0,67.0,94.0,27.0,243.0,10.0,36.0,0.0,15.0,54.0,118.0,20.0,624.0,514.0,498.0,1854.0,545.0,3244.0,405.0,1420.0,1181.0,2.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,697.0,1135.0,11.0,3.0,89.0,179.0,352.0
210,263.0,91.0,25.0,259.0,366.0,546.0,1962.0,490.0,221.0,1551.0,1432.0,195.0,79.0,378.0,197.0,123.0,17.0,299.0,1008.0,316.0,688.0,108.0,19.0,2708.0,1243.0,226.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,260.0,25.0,224.0,535.0,450.0
533,644.0,200.0,78.0,295.0,636.0,436.0,3288.0,1496.0,204.0,913.0,3656.0,183.0,201.0,525.0,273.0,49.0,1.0,118.0,349.0,97.0,270.0,90.0,39.0,602.0,10612.0,1183.0,1057.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,364.0,36.0,658.0,25.0,153.0,3450.0,4633.0
114,122.0,32.0,3.0,3.0,187.0,174.0,746.0,413.0,73.0,275.0,1181.0,49.0,51.0,123.0,83.0,31.0,2.0,134.0,244.0,123.0,427.0,288.0,213.0,412.0,3802.0,7005.0,452.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1305.0,129.0,205.0,7.0,59.0,738.0,3373.0
1337,1129.0,460.0,2396.0,1454.0,47.0,105.0,1188.0,530.0,68.0,27.0,3854.0,54.0,226.0,438.0,9.0,17.0,0.0,12.0,65.0,3.0,0.0,0.0,0.0,10.0,113.0,28.0,61198.0,0.0,0.0,564.0,325.0,97.0,0.0,0.0,0.0,0.0,2752.0,0.0,467.0,11.0,42.0,3521.0,6229.0
0,0.0,0.0,0.0,2333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.0,430.0,699.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18171.0,2936.0,0.0,0.0,1222.0,0.0,0.0,3450.0,0.0,0.0,4047.0,0.0,0.0,9.0,0.0,0.0
0,0.0,0.0,0.0,2501.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,22.0,0.0,142.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1766.0,6586.0,0.0,0.0,3634.0,0.0,0.0,32.0,0.0,0.0,372.0,0.0,5.0,71.0,0.0,0.0
59,17.0,23.0,1789.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13727.0,0.0,0.0,14493.0,4537.0,433.0,0.0,0.0,0.0,22.0,835.0,0.0,3.0,0.0,0.0,88.0,193.0
160,153.0,95.0,3610.0,5369.0,0.0,0.0,4.0,9.0,2.0,0.0,375.0,0.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8783.0,0.0,0.0,7686.0,46182.0,6926.0,0.0,0.0,0.0,2368.0,98.0,0.0,38.0,0.0,0.0,96.0,82.0
83,127.0,123.0,763.0,17426.0,0.0,2.0,3.0,3.0,12.0,0.0,145.0,46.0,26.0,162.0,0.0,231.0,34.0,77.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,699.0,150.0,595.0,103.0,1152.0,119083.0,0.0,0.0,1.0,1157.0,0.0,346.0,25.0,22.0,139.0,11.0,4.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,89.0,41.0,181.0,5.0,146.0,243.0,0.0,0.0,0.0,0.0,0.0,0.0,71184.0,1626.0,0.0,0.0,4053.0,11742.0,0.0,0.0,0.0,0.0,30.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1003.0,22432.0,0.0,0.0,1685.0,14.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,44.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.0,24.0,0.0,0.0,1.0,0.0,0.0,56182.0,0.0,0.0,2141.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,1.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,472.0,5434.0,4008.0,0.0,0.0,0.0,51949.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,98.0,22.0,111.0,10.0,64.0,22.0,18.0,87.0,2.0,121.0,624.0,0.0,23.0,24.0,50.0,0.0,0.0,30.0,35.0,95.0,395.0,196.0,574.0,226.0,2177.0,2905.0,10956.0,0.0,0.0,76.0,22.0,0.0,1667.0,808.0,0.0,0.0,115432.0,2949.0,61.0,0.0,2.0,885.0,8629.0
42,91.0,42.0,0.0,11244.0,177.0,782.0,1065.0,225.0,524.0,527.0,907.0,784.0,79.0,994.0,53.0,4361.0,3004.0,14091.0,4315.0,3336.0,2840.0,387.0,999.0,775.0,1466.0,1044.0,0.0,1222.0,159.0,0.0,0.0,710.0,2019.0,1.0,2612.0,0.0,3833.0,196340.0,185.0,127.0,1418.0,76.0,182.0
26,40.0,16.0,2.0,24.0,6.0,10.0,103.0,46.0,8.0,1.0,320.0,6.0,16.0,40.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,129.0,2.0,3.0,32.0,17.0
73,120.0,53.0,9.0,516.0,27.0,158.0,662.0,72.0,202.0,20.0,196.0,465.0,52.0,607.0,2.0,62.0,6.0,18.0,89.0,7.0,3.0,0.0,0.0,4.0,13.0,0.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,81.0,201.0,234.0,68.0,42.0
94,151.0,66.0,14.0,683.0,77.0,486.0,1573.0,153.0,399.0,60.0,466.0,628.0,66.0,674.0,7.0,296.0,12.0,106.0,558.0,33.0,9.0,0.0,0.0,20.0,24.0,4.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,125.0,69.0,1163.0,116.0,67.0
1693,1708.0,494.0,329.0,830.0,232.0,267.0,3222.0,2336.0,177.0,272.0,6503.0,142.0,394.0,876.0,77.0,47.0,2.0,63.0,179.0,17.0,23.0,6.0,4.0,91.0,1162.0,81.0,4470.0,0.0,0.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,172.0,1.0,1114.0,16.0,113.0,8593.0,6263.0
1315,1482.0,428.0,310.0,742.0,204.0,244.0,2635.0,1214.0,164.0,262.0,5837.0,134.0,380.0,760.0,64.0,22.0,0.0,23.0,190.0,21.0,74.0,20.0,18.0,155.0,3118.0,1445.0,12048.0,0.0,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,4691.0,8.0,859.0,19.0,109.0,5916.0,42175.0
