Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
14,15.0,2.0,4.0,9.0,0.0,0.0,13.0,5.0,2.0,0.0,111.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,13.0,8.0
9,14.0,3.0,0.0,5.0,1.0,2.0,8.0,2.0,0.0,1.0,79.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,2.0
35,38.0,18.0,9.0,39.0,5.0,4.0,40.0,9.0,2.0,0.0,401.0,1.0,9.0,18.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,3.0,26.0,10.0
42,42.0,22.0,220.0,118.0,4.0,4.0,52.0,13.0,2.0,1.0,403.0,3.0,10.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,232.0,0.0,0.0,6.0,12.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,0.0,0.0,45.0,34.0
178,284.0,146.0,185.0,4063.0,30.0,57.0,579.0,78.0,64.0,5.0,3860.0,96.0,131.0,329.0,0.0,102.0,19.0,72.0,43.0,3.0,1.0,0.0,0.0,2.0,4.0,0.0,322.0,3.0,4.0,5.0,19.0,169.0,0.0,0.0,0.0,0.0,0.0,72.0,170.0,27.0,144.0,187.0,89.0
2,4.0,1.0,0.0,4.0,40.0,9.0,52.0,12.0,5.0,1.0,88.0,2.0,3.0,7.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,7.0,1.0
12,15.0,6.0,1.0,18.0,32.0,56.0,144.0,23.0,20.0,8.0,235.0,18.0,6.0,39.0,3.0,5.0,0.0,3.0,19.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,16.0,20.0,10.0
4,7.0,0.0,2.0,4.0,7.0,3.0,95.0,10.0,1.0,0.0,100.0,3.0,4.0,13.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,6.0,6.0
4,6.0,3.0,2.0,4.0,7.0,1.0,32.0,22.0,1.0,0.0,136.0,3.0,4.0,6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,17.0,6.0
2,6.0,5.0,0.0,9.0,4.0,10.0,53.0,5.0,12.0,1.0,64.0,11.0,1.0,24.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0
