Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
7,7.0,3.0,4.0,24.0,27.0,30.0,71.0,49.0,13.0,124.0,39.0,7.0,3.0,18.0,62.0,10.0,1.0,15.0,33.0,10.0,40.0,20.0,6.0,104.0,211.0,30.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,11.0,2.0,8.0,64.0,56.0
37,66.0,31.0,28.0,2053.0,42.0,263.0,505.0,151.0,247.0,160.0,233.0,295.0,43.0,332.0,7.0,9159.0,830.0,1912.0,1840.0,242.0,132.0,18.0,14.0,120.0,94.0,18.0,113.0,14.0,9.0,0.0,0.0,35.0,0.0,0.0,4.0,0.0,1.0,709.0,42.0,76.0,658.0,150.0,136.0
9,13.0,4.0,3.0,403.0,6.0,32.0,68.0,21.0,20.0,26.0,47.0,25.0,6.0,33.0,1.0,867.0,4164.0,1329.0,200.0,52.0,32.0,6.0,5.0,15.0,17.0,1.0,10.0,24.0,3.0,0.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,1099.0,6.0,6.0,57.0,31.0,15.0
43,57.0,31.0,30.0,698.0,52.0,246.0,442.0,191.0,160.0,263.0,264.0,149.0,29.0,186.0,15.0,1985.0,1296.0,23754.0,2668.0,1350.0,604.0,65.0,73.0,233.0,174.0,56.0,138.0,22.0,0.0,0.0,0.0,9.0,0.0,0.0,5.0,0.0,8.0,2675.0,54.0,32.0,273.0,178.0,179.0
89,118.0,66.0,60.0,745.0,128.0,811.0,1146.0,432.0,484.0,831.0,582.0,431.0,72.0,521.0,42.0,1827.0,182.0,2596.0,6116.0,841.0,468.0,62.0,45.0,574.0,292.0,60.0,252.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,18.0,560.0,118.0,92.0,876.0,364.0,317.0
8,17.0,11.0,9.0,106.0,14.0,71.0,114.0,43.0,48.0,165.0,65.0,42.0,8.0,49.0,15.0,240.0,49.0,1350.0,849.0,2265.0,1058.0,98.0,88.0,300.0,175.0,63.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,830.0,12.0,12.0,70.0,50.0,66.0
18,20.0,11.0,4.0,88.0,39.0,66.0,128.0,66.0,33.0,241.0,89.0,27.0,11.0,37.0,45.0,133.0,33.0,614.0,479.0,1065.0,4431.0,520.0,478.0,714.0,623.0,242.0,33.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,82.0,1007.0,18.0,5.0,56.0,100.0,162.0
5,5.0,6.0,4.0,18.0,14.0,20.0,46.0,29.0,9.0,62.0,26.0,4.0,5.0,10.0,20.0,17.0,4.0,65.0,65.0,102.0,523.0,653.0,187.0,159.0,291.0,253.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,59.0,125.0,7.0,2.0,10.0,41.0,65.0
1,4.0,2.0,0.0,1.0,7.0,7.0,34.0,14.0,6.0,28.0,20.0,4.0,2.0,9.0,6.0,17.0,7.0,73.0,47.0,93.0,508.0,199.0,2524.0,74.0,227.0,329.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,312.0,526.0,5.0,1.0,7.0,23.0,59.0
24,30.0,13.0,18.0,132.0,72.0,179.0,288.0,145.0,73.0,893.0,151.0,58.0,16.0,84.0,109.0,113.0,20.0,220.0,576.0,281.0,692.0,160.0,63.0,2075.0,956.0,201.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,176.0,33.0,12.0,91.0,189.0,216.0
109,166.0,86.0,79.0,506.0,188.0,232.0,728.0,568.0,112.0,804.0,842.0,77.0,95.0,240.0,216.0,97.0,4.0,163.0,298.0,164.0,592.0,283.0,205.0,930.0,15989.0,1857.0,602.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,559.0,194.0,166.0,21.0,85.0,1979.0,3897.0
15,20.0,13.0,13.0,53.0,23.0,26.0,86.0,54.0,18.0,101.0,92.0,15.0,8.0,32.0,30.0,19.0,1.0,55.0,66.0,66.0,246.0,258.0,296.0,202.0,1923.0,4871.0,130.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,816.0,163.0,18.0,2.0,16.0,181.0,1344.0
732,600.0,430.0,3141.0,2297.0,59.0,217.0,1042.0,551.0,137.0,179.0,1859.0,98.0,194.0,443.0,12.0,100.0,9.0,134.0,272.0,33.0,29.0,15.0,6.0,96.0,612.0,123.0,76400.0,0.0,0.0,1681.0,885.0,183.0,0.0,0.0,0.0,0.0,2526.0,9.0,244.0,33.0,129.0,3515.0,7732.0
0,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,38.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12420.0,1362.0,0.0,0.0,181.0,0.0,0.0,311.0,0.0,0.0,1310.0,0.0,1.0,0.0,0.0,0.0
0,1.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303.0,6077.0,0.0,0.0,586.0,0.0,0.0,10.0,0.0,0.0,132.0,0.0,1.0,3.0,0.0,0.0
13,7.0,3.0,476.0,199.0,0.0,2.0,2.0,1.0,1.0,0.0,13.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.0,0.0,0.0,15793.0,4306.0,179.0,0.0,0.0,0.0,42.0,87.0,0.0,2.0,0.0,0.0,28.0,42.0
14,9.0,9.0,948.0,821.0,0.0,1.0,2.0,2.0,0.0,0.0,18.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1048.0,0.0,0.0,4460.0,36767.0,1648.0,0.0,0.0,0.0,1613.0,22.0,0.0,4.0,0.0,1.0,18.0,20.0
13,26.0,19.0,180.0,4455.0,0.0,2.0,6.0,4.0,4.0,0.0,40.0,6.0,7.0,21.0,0.0,49.0,10.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,139.0,464.0,160.0,1496.0,95662.0,0.0,0.0,0.0,663.0,0.0,253.0,4.0,4.0,14.0,16.0,11.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,30.0,0.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,51461.0,189.0,0.0,0.0,1290.0,2274.0,0.0,0.0,0.0,0.0,1.0
