Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
1,1.0,0.0,0.0,1.0,36.0,5.0,48.0,3.0,2.0,8.0,223.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,3.0,1.0
8,13.0,2.0,2.0,41.0,12.0,41.0,782.0,11.0,54.0,2.0,1827.0,92.0,49.0,96.0,0.0,120.0,7.0,27.0,62.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,88.0,17.0,148.0,15.0,4.0
0,1.0,0.0,0.0,1.0,1.0,1.0,82.0,1.0,2.0,0.0,226.0,4.0,4.0,4.0,0.0,10.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,1.0,0.0
3,4.0,0.0,0.0,3.0,4.0,9.0,262.0,4.0,9.0,3.0,745.0,11.0,13.0,13.0,0.0,14.0,1.0,40.0,33.0,8.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,2.0,16.0,5.0,1.0
20,31.0,4.0,6.0,31.0,53.0,182.0,2018.0,38.0,137.0,30.0,3763.0,168.0,104.0,216.0,1.0,57.0,2.0,78.0,238.0,24.0,3.0,0.0,0.0,12.0,6.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,238.0,27.0,258.0,44.0,16.0
2,4.0,1.0,1.0,2.0,5.0,8.0,209.0,4.0,6.0,4.0,526.0,7.0,10.0,10.0,0.0,9.0,0.0,27.0,40.0,22.0,4.0,0.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,1.0,11.0,5.0,1.0
1,1.0,0.0,0.0,0.0,19.0,10.0,99.0,10.0,5.0,12.0,163.0,5.0,3.0,9.0,1.0,5.0,1.0,19.0,19.0,19.0,40.0,4.0,4.0,22.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,18.0,1.0,6.0,7.0,3.0
0,1.0,0.0,0.0,0.0,6.0,2.0,19.0,3.0,1.0,2.0,49.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,3.0,3.0,11.0,1.0,1.0,5.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,2.0
0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
9,12.0,2.0,2.0,8.0,73.0,80.0,704.0,21.0,22.0,129.0,1425.0,21.0,26.0,37.0,6.0,9.0,1.0,22.0,55.0,13.0,26.0,2.0,1.0,77.0,35.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,90.0,4.0,26.0,25.0,13.0
16,20.0,2.0,4.0,6.0,55.0,17.0,708.0,45.0,15.0,10.0,3157.0,15.0,45.0,32.0,1.0,2.0,0.0,4.0,7.0,1.0,2.0,0.0,1.0,6.0,168.0,15.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,175.0,3.0,12.0,160.0,78.0
0,0.0,0.0,0.0,0.0,12.0,4.0,10.0,8.0,1.0,4.0,170.0,1.0,0.0,1.0,1.0,2.0,0.0,7.0,6.0,4.0,9.0,6.0,6.0,9.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,13.0,0.0,3.0,8.0,14.0
50,46.0,11.0,42.0,33.0,16.0,12.0,422.0,24.0,11.0,1.0,3963.0,10.0,54.0,35.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,518.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,139.0,2.0,7.0,179.0,169.0
0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,111.0,72.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.0,1.0,175.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,118.0,393.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0
0,0.0,0.0,2.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,3.0,83.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,4.0,3.0,7.0,1.0,11.0,7.0,36.0,32.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,60.0,1.0,0.0,0.0,10.0,115.0
0,2.0,0.0,0.0,140.0,2.0,7.0,36.0,1.0,6.0,3.0,83.0,10.0,4.0,18.0,0.0,34.0,9.0,94.0,27.0,25.0,6.0,0.0,0.0,5.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,935.0,4.0,2.0,16.0,1.0,4.0
13,22.0,2.0,2.0,8.0,14.0,14.0,373.0,32.0,12.0,1.0,1326.0,8.0,30.0,34.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,5.0,24.0,7.0
4,11.0,1.0,1.0,29.0,7.0,37.0,806.0,8.0,102.0,1.0,1186.0,170.0,62.0,237.0,0.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,13.0,60.0,8.0,3.0
7,15.0,2.0,2.0,31.0,20.0,117.0,1228.0,15.0,127.0,3.0,1363.0,152.0,61.0,203.0,0.0,20.0,1.0,9.0,46.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,27.0,128.0,15.0,5.0
96,106.0,15.0,21.0,42.0,76.0,40.0,1666.0,211.0,33.0,7.0,9338.0,29.0,160.0,104.0,1.0,3.0,0.0,3.0,11.0,1.0,1.0,0.0,0.0,2.0,56.0,2.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,510.0,6.0,24.0,586.0,275.0
42,53.0,6.0,12.0,24.0,41.0,20.0,1065.0,40.0,23.0,2.0,7599.0,18.0,92.0,57.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,29.0,2.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,244.0,5.0,15.0,286.0,848.0
