,route,dist_from,fromDistName,dist_to,toDistName,SPC_20,SPC_45,APC_19_curr,APC_45_proj
898,69,21,Wilmerding Wall North Versailles,19,Monroeville Pitcairn Turtle Creek,32.114864864864856,33.108108108108105,8.656516764780383,8.924244087402458
899,69,21,Wilmerding Wall North Versailles,20,Wilkinsburg Wilkins Braddock and vicinity,23.69230769230769,22.076923076923073,6.386228296391737,5.950803639819573
900,69,21,Wilmerding Wall North Versailles,21,Wilmerding Wall North Versailles,10.11467889908257,9.440366972477063,2.726397505600935,2.5446376718942054
918,69,21,Wilmerding Wall North Versailles,39,Westmoreland County,8.836065573770492,7.229508196721312,2.3817490777526564,1.9487037908885372
919,69,21,Wilmerding Wall North Versailles,40,Midtown/Uptown,13.0,22.0,3.504131760033129,5.930069132363757
921,69,21,Wilmerding Wall North Versailles,42,Homewood/Lincoln-Lemington,5.104166666666667,5.4444444444444455,1.375820963474546,1.467542361039516
890,59,21,Wilmerding Wall North Versailles,11,Waterfront (West Homestead Homestead Munhall(part)),11.0,13.000000000000004,29.936864219771735,35.379930441548424
898,59,21,Wilmerding Wall North Versailles,19,Monroeville Pitcairn Turtle Creek,24.905405405405407,25.67567567567568,67.78088545090824,69.8772014957817
899,59,21,Wilmerding Wall North Versailles,20,Wilkinsburg Wilkins Braddock and vicinity,18.373626373626376,17.12087912087912,50.00443254291543,46.59503941498938
900,59,21,Wilmerding Wall North Versailles,21,Wilmerding Wall North Versailles,7.844036697247707,7.321100917431192,21.347805594582848,19.92461855494399
901,59,21,Wilmerding Wall North Versailles,22,McKeesport White Oak,4.574074074074074,4.222222222222223,12.448494044248518,11.490917579306327
904,59,21,Wilmerding Wall North Versailles,25,Munhall Whitaker Duquesne,9.0,9.0,24.493797997995056,24.493797997995056
905,59,21,Wilmerding Wall North Versailles,26,Baldwin Brentwood Whitehall West Mifflin,2.5675675675675675,3.5945945945945943,6.987720149578169,9.782808209409437
889,P76,21,Wilmerding Wall North Versailles,10,Shadyside,2.863157894736842,2.863157894736842,4.272711061984992,4.272711061984992
891,P76,21,Wilmerding Wall North Versailles,12,Downtown,99.875,128.91666666666666,149.04417884189837,192.38326630656383
892,P76,21,Wilmerding Wall North Versailles,13,East Liberty,3.221052631578948,3.221052631578948,4.806799944733117,4.806799944733117
894,P76,21,Wilmerding Wall North Versailles,15,Pittsburgh East (remainder),5.010526315789472,4.652631578947368,7.477244358473735,6.943155475725611
899,P76,21,Wilmerding Wall North Versailles,20,Wilkinsburg Wilkins Braddock and vicinity,16.439560439560438,15.318681318681316,24.532873954803936,22.860178003340028
900,P76,21,Wilmerding Wall North Versailles,21,Wilmerding Wall North Versailles,7.018348623853211,6.55045871559633,10.47353198967078,9.775296523692727
901,P76,21,Wilmerding Wall North Versailles,22,McKeesport White Oak,4.0925925925925934,3.777777777777779,6.107405279573457,5.637604873452423
921,P76,21,Wilmerding Wall North Versailles,42,Homewood/Lincoln-Lemington,3.5416666666666665,3.7777777777777786,5.285254568861644,5.637604873452421
