,route,dist_from,fromDistName,dist_to,toDistName,SPC_20,SPC_45,APC_19_curr,APC_45_proj
848,P3,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,30.66059443911793,33.47746883988495,45.98211594944741,50.20662130169346
850,P3,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),41.38377192982456,44.97697368421053,62.06381298579366,67.4525871671949
855,P3,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,53.308970099667775,53.459136212624585,79.9481969971574,80.17340318588178
877,P3,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,35.972051806407634,38.436946148602594,53.94778174918356,57.644417757692935
845,P69,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,3.2674976030680734,3.0143815915628,2.234818025503,2.0616983193020633
847,P69,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,38.5958795562599,44.595879556259895,26.3978058504104,30.501529795128054
848,P69,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,3.2559923298178335,3.5551294343240656,2.2269489479484115,2.4315449643677
850,P69,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),4.394736842105264,4.776315789473685,3.0057978016133706,3.2667802454660286
854,P69,20,Wilkinsburg Wilkins Braddock and vicinity,19,Monroeville Pitcairn Turtle Creek,11.636363636363635,11.045454545454543,7.958737347331209,7.554582716412046
855,P69,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,5.661129568106313,5.677076411960133,3.8719521604644993,3.8828590679587656
856,P69,20,Wilkinsburg Wilkins Braddock and vicinity,21,Wilmerding Wall North Versailles,3.6263736263736255,3.7582417582417573,2.4802727138403404,2.57046444888908
874,P69,20,Wilkinsburg Wilkins Braddock and vicinity,39,Westmoreland County,1.7704918032786885,1.5737704918032787,1.2109349345068492,1.0763866084505325
877,P69,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,3.820040899795501,4.081799591002045,2.612732218381929,2.7917631198556374
843,71C,20,Wilkinsburg Wilkins Braddock and vicinity,8,Oakland,450.59598853868204,512.1203438395416,142.2601938553242,161.68439410244372
845,71C,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,33.21955896452541,30.646212847555134,10.48793379942854,9.675488223416469
847,71C,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,392.39144215530905,453.391442155309,123.88410915334282,143.1427622392653
848,71C,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,33.102588686481305,36.143815915628,10.451004455064353,11.411167408533164
850,71C,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),44.67982456140351,48.55921052631579,14.106118707671284,15.330901469714599
855,71C,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,57.55481727574751,57.716943521594686,18.17095507110293,18.222140860035616
875,71C,20,Wilkinsburg Wilkins Braddock and vicinity,40,Midtown/Uptown,39.20683760683761,71.74017094017093,12.378211214199744,22.64949286002506
877,71C,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,38.83708248125426,41.49829584185412,12.261473743866112,13.101660381561436
852,79,20,Wilkinsburg Wilkins Braddock and vicinity,17,Verona Oakmont Penn Hills,82.5,81.0,270.749653937234,265.826932956557
855,79,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,36.79734219269103,36.900996677740864,120.76203229674032,121.10220703560437
877,79,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,24.830265848670763,26.5316973415133,81.4883137660258,87.07209543735948
842,61B,20,Wilkinsburg Wilkins Braddock and vicinity,7,Squirrel Hill,52.16568047337278,78.4733727810651,45.98176630235032,69.1708467220701
843,61B,20,Wilkinsburg Wilkins Braddock and vicinity,8,Oakland,421.0487106017192,478.53868194842414,371.1360273096889,421.81092320302116
847,61B,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,366.66085578446916,423.66085578446916,323.1955114916412,373.43851906770067
855,61B,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,53.78073089700997,53.93222591362126,47.40536262990333,47.53889886266362
875,61B,20,Wilkinsburg Wilkins Braddock and vicinity,40,Midtown/Uptown,36.635897435897434,67.03589743589741,32.29294162153569,59.08921232876742
877,61B,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,36.29038854805727,38.777096114519445,31.98839064488044,34.180314629112075
842,71,20,Wilkinsburg Wilkins Braddock and vicinity,7,Squirrel Hill,6.406311637080868,9.637080867850099,28.606683215990785,43.033329493020624
855,71,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,6.604651162790698,6.623255813953489,29.49234665270994,29.575423685534474
877,71,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,4.456714383094751,4.76209952283572,19.90097013129928,21.26463403751251
842,61A,20,Wilkinsburg Wilkins Braddock and vicinity,7,Squirrel Hill,50.3353057199211,75.7199211045365,73.07430935842997,109.92643950901751
843,61A,20,Wilkinsburg Wilkins Braddock and vicinity,8,Oakland,406.2750716332378,461.74785100286533,589.8100715696229,670.3427112874302
847,61A,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,353.7955625990492,408.7955625990492,513.6229138024439,593.4691957953835
855,61A,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,51.8936877076412,52.03986710963456,75.33669131559755,75.54890734747246
875,61A,20,Wilkinsburg Wilkins Braddock and vicinity,40,Midtown/Uptown,35.35042735042735,64.68376068376067,51.32000346896634,93.90468719853413
877,61A,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,35.01704158145876,37.416496250852084,50.83601048493909,54.319420196969176
842,P71,20,Wilkinsburg Wilkins Braddock and vicinity,7,Squirrel Hill,13.727810650887573,20.650887573964496,21.032460643230724,31.63934812279105
845,P71,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,8.168744007670183,7.535953978907,12.515381455588596,11.5458800752261
847,P71,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,96.48969889064976,111.48969889064975,147.83244364341246,170.8140331824598
848,P71,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,8.139980824544581,8.887823585810162,12.471313211026661,13.617087569636885
850,P71,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),10.98684210526316,11.940789473684212,16.833006372898733,18.294554830425866
855,P71,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,14.15282392026578,14.192691029900331,21.68362601026396,21.74470664691259
877,P71,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,9.550102249488752,10.204498977505112,14.631768663578894,15.634373796843402
845,P1,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,70.79578139980825,65.31160115052732,150.5384662466156,138.87703576272284
847,P1,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,836.244057052298,966.2440570522979,1778.1694794153543,2054.598388385812
848,P1,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,70.54650047938638,77.02780441035475,150.00840122462046,163.7900917964937
850,P1,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),95.21929824561406,103.48684210526318,202.47205174590562,220.05196043043034
855,P1,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,122.65780730897006,123.00332225913617,260.8166450086712,261.5513397833435
877,P1,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,82.76755282890251,88.43899113837763,175.99495635883272,188.05456792945938
845,P2,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,11.436241610738255,10.550335570469798,14.67722353029917,13.540255510346418
847,P2,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,135.08557844690966,156.08557844690966,173.3682531438811,200.31956325321565
848,P2,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,11.395973154362414,12.442953020134226,14.625543165755857,15.969232643881837
850,P2,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),15.38157894736842,16.717105263157894,19.74065258008277,21.454661337036065
855,P2,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,19.813953488372096,19.869767441860468,25.429143093192746,25.500774482187655
877,P2,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,13.370143149284253,14.286298568507158,17.15918448678833,18.33497443020852
845,P12,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,10.347075743048897,9.545541706615532,0.5937522309532107,0.5477573398230324
847,P12,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,122.22028526148969,141.2202852614897,7.0134373076855505,8.10372529515773
848,P12,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,10.310642377756473,11.257909875359541,0.5916615540836573,0.6460191526920498
850,P12,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),13.916666666666664,15.124999999999996,0.7985881311747991,0.8679266216061439
853,P12,20,Wilkinsburg Wilkins Braddock and vicinity,18,Plum Borough,2.878787878787879,2.878787878787879,0.1651951496169971,0.1651951496169971
854,P12,20,Wilkinsburg Wilkins Braddock and vicinity,19,Monroeville Pitcairn Turtle Creek,36.84848484848485,34.97727272727273,2.114497915097563,2.007121067846515
855,P12,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,17.926910299003325,17.977408637873758,1.0287102606049814,1.0316080359869673
877,P12,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,12.096796182685758,12.925698704839814,0.6941574507832429,0.7417228435563987
845,P68,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,13.342281879194633,12.308724832214768,20.108892265251896,18.551161174281678
847,P68,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,157.5998415213946,182.09984152139458,237.5274531649899,274.45276061685206
848,P68,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,13.29530201342282,14.516778523489934,20.03808630657143,21.879041232263504
850,P68,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),17.94517543859649,19.50328947368421,27.046168177460462,29.39448816891661
854,P68,20,Wilkinsburg Wilkins Braddock and vicinity,19,Monroeville Pitcairn Turtle Creek,47.51515151515152,45.102272727272734,71.61271748239942,67.97613417274633
855,P68,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,23.11627906976744,23.181395348837206,34.83982497119223,34.93796532322376
856,P68,20,Wilkinsburg Wilkins Braddock and vicinity,21,Wilmerding Wall North Versailles,14.807692307692307,15.346153846153845,22.317493514861763,23.129038733584007
877,P68,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,15.598500340831633,16.667348329925023,23.509364117272867,25.120284142439317
840,P78,20,Wilkinsburg Wilkins Braddock and vicinity,5,Allegheny County North (remainder),60.256410256410255,51.282051282051285,59.760419094649265,50.85993114438235
845,P78,20,Wilkinsburg Wilkins Braddock and vicinity,10,Shadyside,13.614573346116972,12.559923298178333,13.502507127401225,12.45653826541944
847,P78,20,Wilkinsburg Wilkins Braddock and vicinity,12,Downtown,160.8161648177496,185.8161648177496,159.49243185592061,184.28664828880702
848,P78,20,Wilkinsburg Wilkins Braddock and vicinity,13,East Liberty,13.566634707574305,14.813039309683605,13.454963088220232,14.691108106925977
850,P78,20,Wilkinsburg Wilkins Braddock and vicinity,15,Pittsburgh East (remainder),18.311403508771924,19.901315789473678,18.160676071456262,19.737501239337195
852,P78,20,Wilkinsburg Wilkins Braddock and vicinity,17,Verona Oakmont Penn Hills,52.884615384615394,51.923076923076934,52.44930399264432,51.49568028368715
855,P78,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,23.588039867109643,23.654485049833895,23.39387862770678,23.45977687736229
877,P78,20,Wilkinsburg Wilkins Braddock and vicinity,42,Homewood/Lincoln-Lemington,15.916837082481255,17.007498295841856,15.785820142001294,16.867503749161983
846,59,20,Wilkinsburg Wilkins Braddock and vicinity,11,Waterfront (West Homestead Homestead Munhall(part)),104.0,142.0,249.6724009868161,340.8988551935374
854,59,20,Wilkinsburg Wilkins Braddock and vicinity,19,Monroeville Pitcairn Turtle Creek,36.84848484848485,34.97727272727273,88.462016200457,83.96980444027754
855,59,20,Wilkinsburg Wilkins Braddock and vicinity,20,Wilkinsburg Wilkins Braddock and vicinity,17.926910299003325,17.977408637873758,43.03706477526386,43.15829594364488
856,59,20,Wilkinsburg Wilkins Braddock and vicinity,21,Wilmerding Wall North Versailles,11.483516483516484,11.901098901098901,27.568433963569614,28.57092247133578
857,59,20,Wilkinsburg Wilkins Braddock and vicinity,22,McKeesport White Oak,4.138613861386139,4.514851485148514,9.935554418553801,10.838786638422327
860,59,20,Wilkinsburg Wilkins Braddock and vicinity,25,Munhall Whitaker Duquesne,24.95522388059701,30.626865671641788,59.90991022530948,73.52579891287982
861,59,20,Wilkinsburg Wilkins Braddock and vicinity,26,Baldwin Brentwood Whitehall West Mifflin,21.0,24.0,50.41461943003017,57.61670792003448
