Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
593,444.0,375.0,2323.0,1653.0,117.0,179.0,774.0,492.0,108.0,138.0,1599.0,81.0,217.0,358.0,18.0,78.0,3.0,93.0,183.0,27.0,16.0,9.0,1.0,59.0,445.0,96.0,65545.0,0.0,0.0,1380.0,690.0,141.0,0.0,0.0,0.0,0.0,2282.0,4.0,244.0,28.0,99.0,3007.0,5887.0
0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,24.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9382.0,1061.0,0.0,0.0,129.0,0.0,0.0,216.0,0.0,0.0,934.0,0.0,0.0,1.0,0.0,0.0
0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.0,4858.0,0.0,0.0,415.0,0.0,0.0,7.0,0.0,0.0,94.0,0.0,1.0,3.0,0.0,0.0
6,6.0,2.0,326.0,140.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1437.0,0.0,0.0,13750.0,3250.0,148.0,0.0,0.0,0.0,31.0,68.0,0.0,1.0,0.0,0.0,17.0,25.0
5,8.0,10.0,678.0,630.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0,3685.0,28913.0,1311.0,0.0,0.0,0.0,1080.0,14.0,0.0,2.0,0.0,0.0,12.0,9.0
12,18.0,18.0,140.0,3615.0,0.0,1.0,1.0,5.0,1.0,0.0,39.0,4.0,8.0,22.0,0.0,35.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,116.0,387.0,174.0,1361.0,70145.0,0.0,0.0,0.0,484.0,0.0,200.0,5.0,1.0,7.0,12.0,8.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,25.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35140.0,117.0,0.0,0.0,910.0,1705.0,0.0,0.0,0.0,0.0,5.0
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,10674.0,0.0,0.0,315.0,3.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,7.0,0.0,0.0,0.0,0.0,0.0,29989.0,0.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0
0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1423.0,544.0,0.0,0.0,0.0,24830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
