Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
36,46.0,16.0,7.0,36.0,404.0,95.0,444.0,220.0,32.0,248.0,795.0,28.0,26.0,67.0,128.0,18.0,1.0,38.0,100.0,16.0,33.0,9.0,1.0,176.0,288.0,36.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,126.0,4.0,28.0,203.0,95.0
278,399.0,183.0,33.0,3203.0,457.0,839.0,4425.0,438.0,714.0,161.0,4517.0,1334.0,291.0,1626.0,16.0,9854.0,675.0,1920.0,2582.0,225.0,78.0,10.0,4.0,113.0,103.0,30.0,83.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,238.0,537.0,204.0,2187.0,375.0,146.0
60,91.0,38.0,1.0,1948.0,267.0,328.0,1787.0,250.0,260.0,113.0,1880.0,426.0,112.0,650.0,11.0,2677.0,6306.0,4205.0,1012.0,180.0,87.0,9.0,5.0,110.0,79.0,23.0,0.0,11.0,2.0,0.0,0.0,15.0,0.0,0.0,3.0,0.0,3.0,1676.0,277.0,64.0,630.0,60.0,13.0
207,261.0,78.0,15.0,538.0,373.0,373.0,2521.0,356.0,212.0,227.0,3539.0,293.0,145.0,437.0,20.0,1155.0,422.0,11072.0,2089.0,867.0,250.0,22.0,15.0,217.0,201.0,57.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,558.0,369.0,37.0,466.0,311.0,108.0
367,465.0,161.0,51.0,768.0,885.0,1516.0,5748.0,759.0,788.0,675.0,6532.0,1042.0,291.0,1427.0,40.0,1408.0,72.0,1683.0,5582.0,606.0,190.0,16.0,9.0,343.0,225.0,47.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,118.0,808.0,130.0,1693.0,621.0,313.0
92,110.0,43.0,6.0,155.0,196.0,197.0,1182.0,165.0,108.0,222.0,1621.0,150.0,65.0,225.0,21.0,329.0,38.0,1513.0,1310.0,1628.0,597.0,49.0,22.0,272.0,177.0,69.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,265.0,176.0,19.0,222.0,158.0,63.0
46,55.0,7.0,0.0,82.0,555.0,273.0,1354.0,367.0,150.0,471.0,1669.0,204.0,53.0,319.0,78.0,356.0,45.0,1333.0,1247.0,1435.0,4339.0,391.0,225.0,989.0,876.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,581.0,279.0,26.0,229.0,240.0,159.0
12,33.0,5.0,0.0,1.0,356.0,112.0,560.0,258.0,56.0,206.0,1094.0,64.0,33.0,98.0,64.0,107.0,12.0,315.0,348.0,288.0,1221.0,863.0,185.0,448.0,816.0,628.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,83.0,141.0,194.0,8.0,77.0,211.0,171.0
0,0.0,0.0,0.0,0.0,533.0,152.0,27.0,156.0,24.0,269.0,0.0,30.0,0.0,13.0,63.0,188.0,24.0,754.0,634.0,542.0,1997.0,593.0,3765.0,475.0,1498.0,1454.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,744.0,1279.0,29.0,2.0,105.0,185.0,296.0
192,234.0,82.0,18.0,208.0,1101.0,595.0,2625.0,602.0,198.0,1618.0,3051.0,219.0,121.0,390.0,214.0,221.0,27.0,639.0,1278.0,351.0,650.0,98.0,24.0,2752.0,1330.0,283.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,76.0,407.0,28.0,291.0,614.0,427.0
