Pittsburgh Chateau Area,Pittsburgh Lower North Side,Pittsburgh Upper North Side,Allegheny County Northwest,Allegheny County North (remainder),Hazelwood,Squirrel Hill,Oakland,South Side,Shadyside,Waterfront (West Homestead Homestead Munhall(part)),Downtown,East Liberty,Strip District,Pittsburgh East (remainder),Hays Lincoln Place,Verona Oakmont Penn Hills,Plum Borough,Monroeville Pitcairn Turtle Creek,Wilkinsburg Wilkins Braddock and vicinity,Wilmerding Wall North Versailles,McKeesport White Oak,Lincoln Liberty Port Vue,Elizabeth Forward South Versailles,Munhall Whitaker Duquesne,Baldwin Brentwood Whitehall West Mifflin,Allegheny County Southeast (remainder),Allegheny County West,Armstrong County East,Armstrong County West,Beaver County South,Beaver County North,Butler County,Fayette County,Greene County,Indiana County,Lawrence County,Washington County,Westmoreland County,Midtown/Uptown,Highland Park,Homewood/Lincoln-Lemington,Pittsburgh Southwest (remainder),Allegheny County Southcentral
44,61.0,19.0,7.0,54.0,141.0,102.0,524.0,169.0,41.0,241.0,779.0,35.0,28.0,73.0,114.0,10.0,2.0,20.0,73.0,12.0,35.0,10.0,1.0,169.0,271.0,30.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,86.0,4.0,31.0,177.0,98.0
276,400.0,155.0,35.0,3439.0,145.0,754.0,4356.0,390.0,729.0,140.0,3678.0,1195.0,208.0,1428.0,13.0,9735.0,673.0,2160.0,2602.0,253.0,73.0,11.0,0.0,71.0,54.0,9.0,124.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,285.0,367.0,176.0,1979.0,362.0,180.0
80,117.0,40.0,2.0,1845.0,79.0,239.0,1523.0,221.0,225.0,75.0,1699.0,322.0,82.0,485.0,3.0,2366.0,5245.0,3920.0,862.0,148.0,56.0,4.0,3.0,41.0,2.0,1.0,3.0,10.0,2.0,0.0,0.0,17.0,0.0,0.0,1.0,0.0,0.0,1574.0,192.0,52.0,505.0,81.0,20.0
203,253.0,78.0,19.0,591.0,95.0,317.0,1918.0,295.0,206.0,163.0,2776.0,252.0,100.0,368.0,13.0,1179.0,436.0,11415.0,2072.0,918.0,227.0,21.0,12.0,118.0,83.0,23.0,55.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,644.0,245.0,33.0,393.0,291.0,124.0
376,501.0,178.0,64.0,927.0,289.0,1402.0,5369.0,738.0,851.0,552.0,6020.0,1007.0,222.0,1331.0,38.0,1500.0,77.0,1870.0,5886.0,733.0,201.0,19.0,8.0,288.0,166.0,32.0,309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,158.0,615.0,123.0,1612.0,591.0,365.0
99,119.0,37.0,11.0,184.0,53.0,178.0,1045.0,143.0,125.0,185.0,1362.0,155.0,54.0,219.0,14.0,310.0,33.0,1501.0,1400.0,1726.0,596.0,48.0,19.0,230.0,141.0,47.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,319.0,121.0,20.0,228.0,150.0,72.0
91,115.0,23.0,0.0,94.0,163.0,251.0,1260.0,294.0,160.0,477.0,1884.0,180.0,64.0,295.0,66.0,288.0,35.0,1174.0,1204.0,1418.0,4271.0,382.0,192.0,934.0,754.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46.0,631.0,202.0,28.0,216.0,223.0,194.0
45,67.0,15.0,0.0,4.0,119.0,100.0,708.0,200.0,62.0,201.0,1191.0,58.0,40.0,104.0,55.0,77.0,10.0,263.0,319.0,284.0,1244.0,863.0,168.0,434.0,796.0,523.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,83.0,150.0,127.0,8.0,66.0,171.0,196.0
0,0.0,0.0,0.0,0.0,173.0,155.0,73.0,104.0,32.0,261.0,21.0,39.0,0.0,16.0,58.0,128.0,21.0,678.0,561.0,525.0,1940.0,572.0,3348.0,434.0,1518.0,1253.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,753.0,1217.0,13.0,4.0,98.0,194.0,389.0
236,297.0,97.0,28.0,290.0,405.0,628.0,2502.0,532.0,247.0,1736.0,3358.0,219.0,111.0,432.0,212.0,140.0,16.0,332.0,1093.0,342.0,738.0,112.0,22.0,2864.0,1325.0,243.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,79.0,335.0,29.0,256.0,595.0,499.0
