,route,dist_from,fromDistName,dist_to,toDistName,SPC_20,SPC_45,APC_19_curr,APC_45_proj
436,71A,10,Shadyside,41,Highland Park,11.482849604221634,34.089709762532976,4.646130300706055,13.793199330221102
405,89,10,Shadyside,10,Shadyside,2.6611570247933884,3.4927685950413223,10.10931524122394,13.268476254106423
408,89,10,Shadyside,13,East Liberty,4.14,9.950526315789473,15.727206139561243,37.80047791438404
410,89,10,Shadyside,15,Pittsburgh East (remainder),12.41522491349481,13.847750865051905,47.16347861921481,52.60541845989344
400,P10,10,Shadyside,5,Allegheny County North (remainder),6.821052631578947,7.2,5.833053744098034,6.157112285436814
405,P10,10,Shadyside,10,Shadyside,1.0413223140495869,1.3667355371900827,0.8904914462408616,1.1687700231911309
407,P10,10,Shadyside,12,Downtown,19.72989949748744,27.22613065326633,16.872112025890768,23.282547712518603
408,P10,10,Shadyside,13,East Liberty,1.62,3.893684210526316,1.3853502642232831,3.3297015122559612
410,P10,10,Shadyside,15,Pittsburgh East (remainder),4.858131487889273,5.418685121107266,4.154452926159788,4.633812879178225
436,P10,10,Shadyside,41,Highland Park,1.5197889182058046,4.511873350923483,1.299654308271623,3.858348727681381
437,P10,10,Shadyside,42,Homewood/Lincoln-Lemington,1.8299445471349356,2.6839186691312387,1.5648852851156414,2.295165084836274
405,86,10,Shadyside,10,Shadyside,4.975206611570248,6.529958677685951,7.435040023567373,9.758490030932176
407,86,10,Shadyside,12,Downtown,94.26507537688444,130.08040201005025,140.87145780474995,194.39453890764344
408,86,10,Shadyside,13,East Liberty,7.74,18.603157894736842,11.566797979521242,27.800900406919475
409,86,10,Shadyside,14,Strip District,42.565656565656575,56.03030303030305,63.610897979409756,83.73271264636593
410,86,10,Shadyside,15,Pittsburgh East (remainder),23.21107266435986,25.889273356401386,34.68705276442356,38.689405006472434
415,86,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,5.194630872483222,5.689357622243528,7.762951664108217,8.502280394023284
437,86,10,Shadyside,42,Homewood/Lincoln-Lemington,8.743068391866911,12.823166974738136,13.065801784219925,19.16317595018922
402,74,10,Shadyside,7,Squirrel Hill,16.27429805615551,29.460043196544277,68.58565253939592,124.15504985233713
405,74,10,Shadyside,10,Shadyside,3.1818181818181817,4.176136363636363,13.40930807022876,17.599716842175248
408,74,10,Shadyside,13,East Liberty,4.95,11.897368421052631,20.861052126398747,50.1397217774847
412,74,10,Shadyside,17,Verona Oakmont Penn Hills,4.8831775700934585,4.8831775700934585,20.579438753975918,20.579438753975918
437,74,10,Shadyside,42,Homewood/Lincoln-Lemington,5.591497227356747,8.200862600123228,23.56454851000064,34.5613378146676
402,71B,10,Shadyside,7,Squirrel Hill,38.762419006479476,70.16846652267817,63.972616761238555,115.80444494005226
403,71B,10,Shadyside,8,Oakland,384.94731064764,513.358946212953,635.3083065640061,847.2359560827427
405,71B,10,Shadyside,10,Shadyside,7.578512396694214,9.946797520661157,12.507404893718657,16.41596892300574
407,71B,10,Shadyside,12,Downtown,143.589824120603,198.14572864321602,236.9773874985845,327.0152143820008
408,71B,10,Shadyside,13,East Liberty,11.79,28.337368421052627,19.457948470370884,46.767349832294926
435,71B,10,Shadyside,40,Midtown/Uptown,29.40056818181818,61.96448863636363,48.52203059214961,102.26478599484697
436,71B,10,Shadyside,41,Highland Park,11.060686015831132,32.836411609498676,18.254305219931638,54.19246862167205
403,82,10,Shadyside,8,Oakland,305.6070252469814,407.55214050493976,239.8308573553216,319.83420274878534
405,82,10,Shadyside,10,Shadyside,6.016528925619835,7.8966942148760335,4.721584163087723,6.1970792140526365
407,82,10,Shadyside,12,Downtown,113.99497487437185,157.30653266331655,89.45969922067096,123.44925829419806
408,82,10,Shadyside,13,East Liberty,9.36,22.496842105263156,7.3454359337179,17.654819700339512
410,82,10,Shadyside,15,Pittsburgh East (remainder),28.069204152249142,31.30795847750866,22.027835556708816,24.569508890175218
435,82,10,Shadyside,40,Midtown/Uptown,23.34090909090909,49.19318181818182,18.317217132692996,38.60527408346056
437,82,10,Shadyside,42,Homewood/Lincoln-Lemington,10.573012939001847,15.507085643869376,8.29737063780005,12.169476935440073
405,P17,10,Shadyside,10,Shadyside,0.8099173553719008,1.0630165289256197,1.9348222598805411,2.53945421609321
407,P17,10,Shadyside,12,Downtown,15.345477386934672,21.175879396984918,36.659013465764254,50.58733777969072
408,P17,10,Shadyside,13,East Liberty,1.26,3.028421052631579,3.0100306300141564,7.234635023016481
410,P17,10,Shadyside,15,Pittsburgh East (remainder),3.7785467128027683,4.2145328719723185,9.026620113075902,10.068153203046199
412,P17,10,Shadyside,17,Verona Oakmont Penn Hills,1.2429906542056073,1.2429906542056073,2.969396779349375,2.969396779349375
437,P17,10,Shadyside,42,Homewood/Lincoln-Lemington,1.4232902033271717,2.087492298213185,3.4001167519157645,4.986837902809787
405,P76,10,Shadyside,10,Shadyside,1.966942148760331,2.5816115702479343,1.8867008109173846,2.4762948143290675
407,P76,10,Shadyside,12,Downtown,37.267587939698494,51.42713567839195,35.74725796133804,49.32916743318166
408,P76,10,Shadyside,13,East Liberty,3.06,7.354736842105263,2.935167404412902,7.054700603588905
410,P76,10,Shadyside,15,Pittsburgh East (remainder),9.176470588235292,10.235294117647056,8.80211678370651,9.817745643364953
415,P76,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,2.053691275167785,2.24928092042186,1.9699110096730885,2.1575215820229063
416,P76,10,Shadyside,21,Wilmerding Wall North Versailles,0.3578947368421053,1.073684210526316,0.34329443326466696,1.0298832997940008
437,P76,10,Shadyside,42,Homewood/Lincoln-Lemington,3.4565619223659887,5.06962415280345,3.3155515966874023,4.862809008474857
405,88,10,Shadyside,10,Shadyside,6.479338842975206,8.504132231404958,2.549278302628791,3.3459277722002883
407,88,10,Shadyside,12,Downtown,122.76381909547742,169.4070351758794,48.301091816991764,66.65273873657085
408,88,10,Shadyside,13,East Liberty,10.08,24.22736842105263,3.9659486736610767,9.532192426167851
409,88,10,Shadyside,14,Strip District,55.43434343434343,72.96969696969698,21.810492144712992,28.709729455795678
410,88,10,Shadyside,15,Pittsburgh East (remainder),30.228373702422147,33.71626297577855,11.89327168571949,13.265572264840971
437,88,10,Shadyside,42,Homewood/Lincoln-Lemington,11.386321626617374,16.69993838570548,4.479917376285873,6.57054548521928
405,P69,10,Shadyside,10,Shadyside,0.6942148760330579,0.9111570247933884,1.317258923453112,1.7289023370322094
407,P69,10,Shadyside,12,Downtown,13.153266331658289,18.150753768844215,24.958061323807183,34.44069436545999
408,P69,10,Shadyside,13,East Liberty,1.08,2.5957894736842104,2.049278525200627,4.925458911447121
410,P69,10,Shadyside,15,Pittsburgh East (remainder),3.2387543252595163,3.6124567474048455,6.145471932550901,6.854564847845236
414,P69,10,Shadyside,19,Monroeville Pitcairn Turtle Creek,0.8432432432432433,0.8432432432432433,1.6000372869434325,1.6000372869434325
415,P69,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,0.7248322147651007,0.7938638542665388,1.3753547148997498,1.5063408782235352
416,P69,10,Shadyside,21,Wilmerding Wall North Versailles,0.1263157894736842,0.3789473684210526,0.23968169885387444,0.7190450965616233
437,P69,10,Shadyside,42,Homewood/Lincoln-Lemington,1.21996303142329,1.7892791127541587,2.314855594291117,3.3951215382936377
403,71C,10,Shadyside,8,Oakland,358.50054884742036,478.09001097694846,282.3826974797905,376.5805864784656
405,71C,10,Shadyside,10,Shadyside,7.0578512396694215,9.263429752066116,5.55930828523549,7.296592124371581
407,71C,10,Shadyside,12,Downtown,133.7248743718593,184.5326633165829,105.33203049946587,145.35216586975002
408,71C,10,Shadyside,13,East Liberty,10.98,26.390526315789472,8.648695318030644,20.787215062635056
410,71C,10,Shadyside,15,Pittsburgh East (remainder),32.92733564013841,36.72664359861592,25.93611052696617,28.92873866469304
415,71C,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,7.369127516778524,8.070949185043144,5.8044935020339885,6.357302406989605
435,71C,10,Shadyside,40,Midtown/Uptown,27.38068181818182,57.707386363636374,21.567137945846614,45.45479073396787
437,71C,10,Shadyside,42,Homewood/Lincoln-Lemington,12.402957486136785,18.191004313000615,9.76952644263063,14.328638782524923
402,P71,10,Shadyside,7,Squirrel Hill,8.876889848812096,16.069114470842333,9.003772999248746,16.298800757764152
405,P71,10,Shadyside,10,Shadyside,1.7355371900826446,2.277892561983471,1.7603443500371103,2.310451959423707
407,P71,10,Shadyside,12,Downtown,32.883165829145725,45.376884422110535,33.353186269614646,46.025485694688854
408,P71,10,Shadyside,13,East Liberty,2.7,6.489473684210527,2.738592853129162,6.582231945240267
410,P71,10,Shadyside,15,Pittsburgh East (remainder),8.096885813148788,9.03114186851211,8.212619859441546,9.160229843223263
415,P71,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,1.812080536912752,1.984659635666347,1.8379817806235985,2.0130276644925122
437,P71,10,Shadyside,42,Homewood/Lincoln-Lemington,3.0499075785582264,4.473197781885398,3.093501887905195,4.537136102260952
405,P1,10,Shadyside,10,Shadyside,15.041322314049587,19.741735537190085,61.96180176761045,81.32486481998872
407,P1,10,Shadyside,12,Downtown,284.98743718592965,393.2663316582914,1173.9882119725512,1620.0364552606893
408,P1,10,Shadyside,13,East Liberty,23.4,56.24210526315789,96.39486017846826,231.6858920078974
410,P1,10,Shadyside,15,Pittsburgh East (remainder),70.17301038062284,78.26989619377163,289.0733984590744,322.42802135819835
415,P1,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,15.70469798657718,17.200383509108338,64.69453703252903,70.8559215118175
437,P1,10,Shadyside,42,Homewood/Lincoln-Lemington,26.43253234750462,38.76771410967344,108.88719058976699,159.70121286499156
405,P2,10,Shadyside,10,Shadyside,2.4297520661157024,3.1890495867768593,17.19051659067967,22.562553025267068
407,P2,10,Shadyside,12,Downtown,46.036432160804026,63.52763819095477,325.70815017400025,449.45858201661457
408,P2,10,Shadyside,13,East Liberty,3.78,9.085263157894737,26.7435322389288,64.27831432865344
410,P2,10,Shadyside,15,Pittsburgh East (remainder),11.335640138408305,12.643598615916956,80.1997506588407,89.45356804255309
415,P2,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,2.536912751677852,2.7785234899328852,17.94867935498577,19.658077388793938
437,P2,10,Shadyside,42,Homewood/Lincoln-Lemington,4.269870609981516,6.262476894639557,30.20937098256488,44.30707744109515
405,P12,10,Shadyside,10,Shadyside,2.1983471074380168,2.885330578512397,1.358329564982903,1.7828075540400603
407,P12,10,Shadyside,12,Downtown,41.65201005025126,57.47738693467336,25.736225412626986,35.51451621410073
408,P12,10,Shadyside,13,East Liberty,3.42,8.219999999999999,2.113172708951973,5.0790291425687775
410,P12,10,Shadyside,15,Pittsburgh East (remainder),10.256055363321801,11.43944636678201,6.337080788091272,7.068282417486419
414,P12,10,Shadyside,19,Monroeville Pitcairn Turtle Creek,2.6702702702702705,2.6702702702702705,1.6499246376201597,1.6499246376201597
415,P12,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,2.295302013422819,2.5139022051773727,1.418236717417432,1.5533068809809967
437,P12,10,Shadyside,42,Homewood/Lincoln-Lemington,3.863216266173752,5.666050523721502,2.3870301703092736,3.500977583120268
401,64,10,Shadyside,6,Hazelwood,11.0,36.0,93.17655898991747,304.94146578518445
402,64,10,Shadyside,7,Squirrel Hill,10.652267818574511,19.282937365010792,90.23106007034612,163.33797735361924
405,64,10,Shadyside,10,Shadyside,2.0826446280991737,2.7334710743801653,17.641241822283398,23.15412989174696
406,64,10,Shadyside,11,Waterfront (West Homestead Homestead Munhall(part)),12.0,14.0,101.64715526172814,118.58834780534951
410,64,10,Shadyside,15,Pittsburgh East (remainder),9.716262975778546,10.837370242214533,82.30254093856188,91.7989879699344
437,64,10,Shadyside,42,Homewood/Lincoln-Lemington,3.659889094269871,5.367837338262477,31.001442917162933,45.4687829451723
405,P68,10,Shadyside,10,Shadyside,2.834710743801653,3.7205578512396698,4.379885920481597,5.748600270632097
407,P68,10,Shadyside,12,Downtown,53.709170854271356,74.11557788944722,82.9855539016589,114.5153087651545
408,P68,10,Shadyside,13,East Liberty,4.41,10.599473684210526,6.813851096292085,16.37715088056168
410,P68,10,Shadyside,15,Pittsburgh East (remainder),13.224913494809687,14.750865051903114,20.43369417573174,22.791428119085403
414,P68,10,Shadyside,19,Monroeville Pitcairn Turtle Creek,3.443243243243244,3.443243243243244,5.320123979086914,5.320123979086914
415,P68,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,2.9597315436241614,3.2416107382550337,4.573054427041668,5.008583420093254
416,P68,10,Shadyside,21,Wilmerding Wall North Versailles,0.5157894736842106,1.5473684210526317,0.7969416486891328,2.390824946067398
437,P68,10,Shadyside,42,Homewood/Lincoln-Lemington,4.981515711645101,7.306223043746147,7.696894851017963,11.288779114826346
400,P78,10,Shadyside,5,Allegheny County North (remainder),18.94736842105263,20.0,15.202784339375363,16.047383469340662
405,P78,10,Shadyside,10,Shadyside,2.8925619834710745,3.7964876033057853,2.3209025678798483,3.046184620342301
407,P78,10,Shadyside,12,Downtown,54.80527638190954,75.62814070351757,43.97406431218508,60.68168874712988
408,P78,10,Shadyside,13,East Liberty,4.5,10.81578947368421,3.610661280601649,8.678256060393437
410,P78,10,Shadyside,15,Pittsburgh East (remainder),13.494809688581315,15.051903114186851,10.8278192959219,12.077183060835965
412,P78,10,Shadyside,17,Verona Oakmont Penn Hills,4.439252336448599,4.439252336448599,3.5619192280078584,3.5619192280078584
415,P78,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,3.02013422818792,3.3077660594439124,2.4232626044306373,2.654049519138317
437,P78,10,Shadyside,42,Homewood/Lincoln-Lemington,5.0831792975970425,7.455329636475661,4.078586371597673,5.981926678343253
400,75,10,Shadyside,5,Allegheny County North (remainder),35.62105263157895,37.6,70.73122287935338,74.66073526153968
403,75,10,Shadyside,8,Oakland,276.2217343578485,368.36443468715703,548.4818559142199,731.4457323921424
404,75,10,Shadyside,9,South Side,38.0,47.0,75.4549984026199,93.32591907692462
405,75,10,Shadyside,10,Shadyside,5.43801652892562,7.1373966942148765,10.7980402237764,14.172427793706525
408,75,10,Shadyside,13,East Liberty,8.459999999999999,20.333684210526314,16.798665433846427,40.37573972696422
436,75,10,Shadyside,41,Highland Park,7.936675461741425,23.562005277044854,15.759521954942416,46.786080803735295
437,75,10,Shadyside,42,Homewood/Lincoln-Lemington,9.55637707948244,14.016019716574244,18.975695191241602,27.831019613821013
402,28X,10,Shadyside,7,Squirrel Hill,23.671706263498923,42.85097192224622,2.591240078814632,4.690711967489261
403,28X,10,Shadyside,8,Oakland,235.08232711306255,313.5016465422613,25.733453307321493,34.31767960670069
405,28X,10,Shadyside,10,Shadyside,4.62809917355372,6.074380165289257,0.5066181513807216,0.6649363236871971
407,28X,10,Shadyside,12,Downtown,87.68844221105526,121.0050251256281,9.598877384537188,13.245900711728105
408,28X,10,Shadyside,13,East Liberty,7.2,17.305263157894736,0.7881530955051511,1.8943328786702753
423,28X,10,Shadyside,28,Allegheny County West,18.0,22.0,1.9703827387628776,2.4082455695990728
435,28X,10,Shadyside,40,Midtown/Uptown,17.954545454545453,37.84090909090909,1.9654070247761029,4.142281893990141
437,28X,10,Shadyside,42,Homewood/Lincoln-Lemington,8.133086876155268,11.928527418361059,0.8902941107575131,1.3057646957776858
438,28X,10,Shadyside,43,Pittsburgh Southwest (remainder),27.0,35.00000000000001,2.9555741081443165,3.8312997698167073
403,P3,10,Shadyside,8,Oakland,332.0537870472009,442.82107574094414,424.28292666452853,565.8162301801895
405,P3,10,Shadyside,10,Shadyside,6.537190082644628,8.580061983471074,8.352918257886119,10.963205213475531
408,P3,10,Shadyside,13,East Liberty,10.17,24.443684210526314,12.994754261197121,31.233005855859748
410,P3,10,Shadyside,15,Pittsburgh East (remainder),30.498269896193772,34.017301038062286,38.9692746010525,43.4657293627124
415,P3,10,Shadyside,20,Wilkinsburg Wilkins Braddock and vicinity,6.825503355704697,7.475551294343239,8.721311584696053,9.551912688000439
437,P3,10,Shadyside,42,Homewood/Lincoln-Lemington,11.487985212569315,16.849044978434993,14.67881463063959,21.528928124938062
445,64,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,2.619718309859155,6.676056338028168,6.311658767772512,16.084549763033174
446,64,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,6.676056338028169,10.901408450704224,16.084549763033177,26.264644549763034
449,64,11,Waterfront (West Homestead Homestead Munhall(part)),10,Shadyside,22.0,29.999999999999996,53.004360189573454,72.27867298578198
454,64,11,Waterfront (West Homestead Homestead Munhall(part)),15,Pittsburgh East (remainder),28.0,36.0,67.46009478672985,86.73440758293839
481,64,11,Waterfront (West Homestead Homestead Munhall(part)),42,Homewood/Lincoln-Lemington,15.0,22.0,36.139336492891,53.00436018957346
445,61C,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,8.295774647887324,21.140845070422532,12.319236457996562,31.394183231668652
446,61C,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,21.14084507042253,34.52112676056337,31.394183231668645,51.263919454243734
447,61C,11,Waterfront (West Homestead Homestead Munhall(part)),8,Oakland,117.66559485530549,234.59807073954988,174.73356588374628,348.3784491140113
451,61C,11,Waterfront (West Homestead Homestead Munhall(part)),12,Downtown,163.1076923076923,182.98461538461538,242.2151414356862,271.73239881494544
461,61C,11,Waterfront (West Homestead Homestead Munhall(part)),22,McKeesport White Oak,6.0,7.5,8.91000803243894,11.137510040548674
464,61C,11,Waterfront (West Homestead Homestead Munhall(part)),25,Munhall Whitaker Duquesne,29.61038961038961,39.97402597402598,43.97146821203632,59.36148208624903
479,61C,11,Waterfront (West Homestead Homestead Munhall(part)),40,Midtown/Uptown,9.061538461538461,22.215384615384615,13.45639674642701,32.98987589446622
445,57,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,4.511737089201878,11.497652582159622,6.963565448975156,17.745860337710877
446,57,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,11.497652582159624,18.77464788732394,17.74586033771088,28.977417513477256
447,57,11,Waterfront (West Homestead Homestead Munhall(part)),8,Oakland,63.9935691318328,127.58842443729904,98.76980820304499,196.9242281929869
451,57,11,Waterfront (West Homestead Homestead Munhall(part)),12,Downtown,88.7076923076923,99.51794871794871,136.91440990446534,153.5993200720346
479,57,11,Waterfront (West Homestead Homestead Munhall(part)),40,Midtown/Uptown,4.928205128205128,12.08205128205128,7.606356105803631,18.647840775518578
445,52L,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,1.7464788732394367,4.450704225352112,2.5832777766600925,6.583191753424106
446,52L,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,4.450704225352113,7.267605633802817,6.583191753424107,10.749768812553288
451,52L,11,Waterfront (West Homestead Homestead Munhall(part)),12,Downtown,34.33846153846154,38.52307692307692,50.79121536263997,56.98082583694018
464,52L,11,Waterfront (West Homestead Homestead Munhall(part)),25,Munhall Whitaker Duquesne,6.233766233766234,8.415584415584416,9.2205809204625,12.447784242624378
479,52L,11,Waterfront (West Homestead Homestead Munhall(part)),40,Midtown/Uptown,1.907692307692308,4.676923076923078,2.821734186813332,6.917799941864943
445,53L,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,4.002347417840377,10.199530516431926,14.33149169026497,36.52218850099782
446,53L,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,10.199530516431926,16.654929577464788,36.522188500997814,59.637497678844525
451,53L,11,Waterfront (West Homestead Homestead Munhall(part)),12,Downtown,78.69230769230771,88.2820512820513,281.77917507936354,316.1178559134079
455,53L,11,Waterfront (West Homestead Homestead Munhall(part)),16,Hays Lincoln Place,4.0,4.0,14.323086123291203,14.323086123291203
464,53L,11,Waterfront (West Homestead Homestead Munhall(part)),25,Munhall Whitaker Duquesne,14.285714285714285,19.285714285714285,51.1538790117543,69.0577366658683
465,53L,11,Waterfront (West Homestead Homestead Munhall(part)),26,Baldwin Brentwood Whitehall West Mifflin,21.290322580645164,21.881720430107528,76.23578097880802,78.35344156155269
479,53L,11,Waterfront (West Homestead Homestead Munhall(part)),40,Midtown/Uptown,4.371794871794871,10.717948717948717,15.65439861552019,38.378525638049496
458,59,11,Waterfront (West Homestead Homestead Munhall(part)),19,Monroeville Pitcairn Turtle Creek,19.0,21.000000000000007,23.560161040061793,26.04017799164725
459,59,11,Waterfront (West Homestead Homestead Munhall(part)),20,Wilkinsburg Wilkins Braddock and vicinity,69.0,101.0,85.56058482969809,125.24085605506532
460,59,11,Waterfront (West Homestead Homestead Munhall(part)),21,Wilmerding Wall North Versailles,7.0,11.0,8.680059330549081,13.640093233719984
461,59,11,Waterfront (West Homestead Homestead Munhall(part)),22,McKeesport White Oak,2.0,2.5,2.4800169515854518,3.1000211894818146
462,59,11,Waterfront (West Homestead Homestead Munhall(part)),23,Lincoln Liberty Port Vue,1.0,1.0,1.2400084757927259,1.2400084757927259
464,59,11,Waterfront (West Homestead Homestead Munhall(part)),25,Munhall Whitaker Duquesne,9.870129870129869,13.324675324675324,12.239044696135995,16.522710339783593
465,59,11,Waterfront (West Homestead Homestead Munhall(part)),26,Baldwin Brentwood Whitehall West Mifflin,14.70967741935484,15.118279569892472,18.240124676176872,18.74679480607067
445,61D,11,Waterfront (West Homestead Homestead Munhall(part)),6,Hazelwood,9.823943661971832,25.035211267605632,8.210771201030408,20.924223383271034
446,61D,11,Waterfront (West Homestead Homestead Munhall(part)),7,Squirrel Hill,25.03521126760564,40.88028169014085,20.92422338327104,34.167402739771696
447,61D,11,Waterfront (West Homestead Homestead Munhall(part)),8,Oakland,139.3408360128617,277.81350482315105,116.45992310508284,232.19423921262623
451,61D,11,Waterfront (West Homestead Homestead Munhall(part)),12,Downtown,193.15384615384616,216.6923076923077,161.43639376795167,181.10964605508556
479,61D,11,Waterfront (West Homestead Homestead Munhall(part)),40,Midtown/Uptown,10.73076923076923,26.307692307692307,8.968688542663982,21.98775255620847
495,38,12,Downtown,12,Downtown,19.561546286876908,114.92929806714142,431.103241816788,2532.8464452583357
511,38,12,Downtown,28,Allegheny County West,21.83986928104575,34.56862745098039,481.3136093556177,761.8338111272966
527,38,12,Downtown,44,Allegheny County Southcentral,32.51535380507343,45.16021361815754,716.5831488275943,995.2543733716587
489,61C,12,Downtown,6,Hazelwood,3.1792828685258963,14.98804780876494,23.762091736486273,112.02128961486386
490,61C,12,Downtown,7,Squirrel Hill,5.363558597091531,34.1317365269461,40.08745892975596,255.10201137117426
491,61C,12,Downtown,8,Oakland,103.67493796526057,197.9441687344913,774.8707770212611,1479.4429091968004
494,61C,12,Downtown,11,Waterfront (West Homestead Homestead Munhall(part)),1.1692307692307693,10.815384615384616,8.738879158766382,80.83463221858904
495,61C,12,Downtown,12,Downtown,18.130213631739565,106.51983723296028,135.5059670167818,796.1336718864441
508,61C,12,Downtown,25,Munhall Whitaker Duquesne,0.40425531914893614,5.659574468085106,3.0214209857436956,42.29989380041174
523,61C,12,Downtown,40,Midtown/Uptown,17.662921348314605,83.19101123595505,132.01340515120472,621.7730609030024
495,G2,12,Downtown,12,Downtown,28.94472702611055,170.05798575788407,646.2458323147127,3796.866505209363
511,G2,12,Downtown,28,Allegheny County West,32.31590413943355,51.15032679738561,721.5137440664611,1142.0278893812695
526,G2,12,Downtown,43,Pittsburgh Southwest (remainder),28.22786022020105,36.50454763044518,630.2404236188261,815.0331404206423
493,P7,12,Downtown,10,Shadyside,2.6777638190954773,6.9949748743718585,41.14893310035095,107.49109054785553
495,P7,12,Downtown,12,Downtown,4.612071888775857,27.097151576805704,70.87325485985296,416.3992617618867
496,P7,12,Downtown,13,East Liberty,2.0860849056603774,4.189268867924529,32.056661462274434,64.37608244473145
498,P7,12,Downtown,15,Pittsburgh East (remainder),5.196428571428571,10.482142857142856,79.85300649804708,161.07805778128397
503,P7,12,Downtown,20,Wilkinsburg Wilkins Braddock and vicinity,1.2179080824088748,3.5388272583201266,18.715473653067757,54.38081023721575
508,P7,12,Downtown,25,Munhall Whitaker Duquesne,0.10283687943262412,1.4397163120567378,1.5802842064881248,22.123978890833747
525,P7,12,Downtown,42,Homewood/Lincoln-Lemington,1.3517615176151765,2.4205962059620605,20.7723862199187,37.19706369613349
485,O5,12,Downtown,2,Pittsburgh Lower North Side,0.5281173594132029,1.17359413202934,13.031464276443158,28.958809503207018
486,O5,12,Downtown,3,Pittsburgh Upper North Side,0.11499436302142052,0.1488162344983089,2.837522582804374,3.6720880483350724
488,O5,12,Downtown,5,Allegheny County North (remainder),0.5100354191263282,1.1334120425029517,12.5852866329758,27.96730362883511
495,O5,12,Downtown,12,Downtown,0.9542217700915564,5.606307222787386,23.545726507776674,138.33741874664955
485,P13,12,Downtown,2,Pittsburgh Lower North Side,1.2322738386308072,2.7383863080684607,42.67615992381835,94.83591094181857
488,P13,12,Downtown,5,Allegheny County North (remainder),1.1900826446280992,2.644628099173554,41.21499270092491,91.58887266872203
495,P13,12,Downtown,12,Downtown,2.2265174635469647,13.081383519837232,77.10884737525673,453.0350297281875
484,17,12,Downtown,1,Pittsburgh Chateau Area,6.794117647058824,8.20588235294118,119.44884122757558,144.26937966447446
485,17,12,Downtown,2,Pittsburgh Lower North Side,5.809290953545233,12.909535452322741,102.13439166088196,226.96531480195992
486,17,12,Downtown,3,Pittsburgh Upper North Side,1.2649379932356255,1.6369785794813978,22.239146474323938,28.780071907948628
488,17,12,Downtown,5,Allegheny County North (remainder),5.6103896103896105,12.467532467532468,98.63746443754596,219.19436541676882
495,17,12,Downtown,12,Downtown,10.49643947100712,61.66937945066124,184.5401561996725,1084.2226021496751
485,11,12,Downtown,2,Pittsburgh Lower North Side,4.400977995110026,9.779951100244501,39.437946696618106,87.63988154804024
486,11,12,Downtown,3,Pittsburgh Upper North Side,0.9582863585118376,1.2401352874859075,8.587374526543453,11.113072916703292
495,11,12,Downtown,12,Downtown,7.951848084096304,46.719226856561555,71.25792522222203,418.65930266488874
497,11,12,Downtown,14,Strip District,10.234899328859061,30.816554809843403,91.7167535546164,276.15262955515647
491,82,12,Downtown,8,Oakland,94.58064516129032,180.58064516129028,536.5914988987947,1024.5017772290082
493,82,12,Downtown,10,Shadyside,9.603015075376883,25.085427135678387,54.481508816702025,142.31904343954812
495,82,12,Downtown,12,Downtown,16.539844014920313,97.17599186164803,93.83674298672199,551.3158748398986
496,82,12,Downtown,13,East Liberty,7.481132075471697,15.023584905660378,42.44327015312192,85.23443596323666
498,82,12,Downtown,15,Pittsburgh East (remainder),18.63546798029557,37.591133004926114,105.72600429162556,213.2686065951347
523,82,12,Downtown,40,Midtown/Uptown,16.113542282672974,75.89355410999408,91.41817325610046,430.57261754972507
525,82,12,Downtown,42,Homewood/Lincoln-Lemington,4.847696476964769,8.680758807588075,27.502801596933455,49.24920285962503
495,40,12,Downtown,12,Downtown,8.11088504577823,47.653611393692785,67.7427284342095,398.00658464917757
497,40,12,Downtown,14,Strip District,10.439597315436242,31.43288590604027,87.19231032255914,262.52985239196767
526,40,12,Downtown,43,Pittsburgh Southwest (remainder),7.910004786979417,10.22929631402585,66.06496124323137,85.43586037319118
495,44,12,Downtown,12,Downtown,10.178365547643269,59.80061037639879,113.69148474276166,667.9677744321531
497,44,12,Downtown,14,Strip District,13.100671140939596,39.44519015659955,146.3333917580648,440.59944731526616
509,44,12,Downtown,26,Baldwin Brentwood Whitehall West Mifflin,3.948051948051949,4.051948051948053,44.09940728838424,45.25991800649962
526,44,12,Downtown,43,Pittsburgh Southwest (remainder),9.926280516993778,12.836764001914792,110.87571621078934,143.38557127259486
